source_center,destination_center,time_bucket,evaluated_legs,median_carting_eta_min,median_ftl_eta_min,median_ftl_time_saving_min,median_break_even_ftl_premium,median_ftl_net_value,recommended_route_type,evidence_level
IND000000ACB,IND282002AAD,morning,6,403.1189001924687,447.6147603605725,-39.19638204586241,0.0,-500.0,Carting,low: one mode observed
IND502313AAA,IND503111AAC,morning,1,176.55709195146352,180.25042640317704,-3.6933344517135254,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND302014AAA,afternoon,1,526.7667086910316,563.7126752285552,-36.945966537523645,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND302014AAA,morning,1,526.3496233325608,581.9181375115446,-55.56851417898383,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND302014AAA,night,4,472.7684649108718,538.2947984308969,-63.05942714187293,0.0,-500.0,Carting,low: one mode observed
IND503122AAA,IND502110AAA,night,2,66.21685986460658,67.11528884804716,-0.8984289834405814,0.0,-500.0,Carting,low: one mode observed
IND503185AAA,IND503187AAA,night,5,59.88041402977696,61.877634545970444,-2.0145706582764618,0.0,-500.0,Carting,low: one mode observed
IND503187AAA,IND503122AAA,morning,2,51.62336842507796,53.910507427465575,-2.2871390023876152,0.0,-500.0,Carting,low: one mode observed
IND503187AAA,IND503122AAA,night,3,52.97325651491447,55.85417598017898,-2.4210633128481263,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND302022AAD,afternoon,4,431.44388212599415,452.2311879244221,-19.195754806805496,0.0,-500.0,Carting,low: one mode observed
IND504201AAA,IND505184AAC,night,1,103.1884845821713,107.58625376001464,-4.397769177843344,0.0,-500.0,Carting,low: one mode observed
IND504208AAB,IND505001AAB,morning,1,208.6091084092732,216.79909499245386,-8.189986583180655,0.0,-500.0,Carting,low: one mode observed
IND504215AAA,IND505001AAB,morning,4,213.8747969081578,223.3129806907937,-7.665129629545916,0.0,-500.0,Carting,low: one mode observed
IND504215AAA,IND505001AAB,night,1,219.01649196478652,221.97532163137527,-2.9588296665887412,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND302022AAD,evening,2,402.28365464633106,436.3052189826924,-34.02156433636134,0.0,-500.0,Carting,low: one mode observed
IND504293AAA,IND505001AAB,morning,1,422.17134836596165,422.2591334331057,-0.08778506714406831,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND382430AAB,evening,4,1205.1452822991348,1361.4802659798734,-155.76079058711127,0.0,-500.0,Carting,low: one mode observed
IND504296AAA,IND505001AAB,night,1,566.0586200023808,597.8061913548316,-31.74757135245079,0.0,-500.0,Carting,unsupported: unseen corridor
IND000000ACB,IND390022AAA,evening,3,1258.1187887816318,1419.8794583852225,-161.7606696035907,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND411033AAA,evening,6,1636.3441025488462,1846.6963235643375,-210.6144495774421,0.0,-500.0,Carting,low: one mode observed
IND505001AAB,IND504208AAB,evening,2,149.86663730555097,155.90292772052737,-6.036290414976392,0.0,-500.0,Carting,low: one mode observed
IND505001AAB,IND504208AAB,night,4,132.33571687701362,136.38071763388615,-3.8113012305638563,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND411033AAA,night,1,1647.1656991859672,1860.9593254268461,-213.7936262408789,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND421302AAG,afternoon,3,1877.4751517289094,2130.1505279622297,-252.67537623332032,0.0,-500.0,Carting,low: one mode observed
IND505001AAB,IND505209AAA,evening,1,156.03309288706856,158.60323651802977,-2.570143630961212,0.0,-500.0,Carting,low: one mode observed
IND505001AAB,IND505209AAA,night,3,142.614491657795,145.57054764749702,-2.9560559897020084,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND421302AAG,evening,1,1768.5816803715047,1995.9221982682525,-227.34051789674777,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND421302AAG,night,3,1771.0532140641553,2000.908454265329,-229.85524020117373,0.0,-500.0,Carting,low: one mode observed
IND505122AAA,IND506002AAA,night,7,576.7136942521753,600.1753649665355,-24.347649781808173,0.0,-500.0,Carting,low: one mode observed
IND505184AAC,IND505001AAB,morning,2,172.42135390503884,180.321010441253,-7.899656536214181,0.0,-500.0,Carting,low: one mode observed
IND505184AAC,IND505001AAB,night,1,180.2741953695764,184.45719425393258,-4.182998884356181,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND462022AAA,evening,1,1092.8860697339405,1238.1706795347843,-145.28460980084378,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND462022AAA,night,5,1117.3817590938431,1267.960899576101,-148.9475666800529,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND501359AAE,afternoon,1,2191.3325928708646,2482.5513264863557,-291.21873361549115,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND501359AAE,evening,2,2172.6309593353562,2455.630456645157,-282.9994973098014,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND501359AAE,night,5,2149.9647091430666,2440.249584997143,-290.2848758540763,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND521225AAB,night,6,2649.505665130237,3012.2707376999824,-362.7141358199992,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND562132AAA,afternoon,4,2403.9499915324923,2744.4737222887798,-340.52373075628725,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND562132AAA,evening,3,2378.786289539782,2728.8516975906095,-350.0654080508275,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND562132AAA,morning,7,2578.519965231215,2986.654754795449,-408.1347895642343,0.0,-500.0,Carting,low: one mode observed
IND505425AAA,IND505001AAB,night,1,287.90354342282546,288.7455168999099,-0.8419734770844229,0.0,-500.0,Carting,unsupported: unseen corridor
IND505467AAA,IND505122AAA,night,6,106.70248521393825,107.42080708348325,-0.19338779138005435,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND562132AAA,night,8,2544.5447016426324,2948.0547089147776,-403.51000727214523,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND600056AAB,morning,1,3099.3030452012536,3541.112841060659,-441.8097958594053,0.0,-500.0,Carting,low: one mode observed
IND506002AAA,IND506132AAA,evening,7,88.12316785011043,92.48342048719583,-4.4909471487468124,0.0,-500.0,Carting,low: one mode observed
IND506002AAA,IND506143AAA,evening,7,283.9917117499361,292.69360934926976,-3.62591817584547,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND600056AAB,night,3,3060.1691597335575,3545.415674470905,-467.33161268071854,0.0,-500.0,Carting,low: one mode observed
IND506143AAA,IND506167AAB,night,7,68.8455844562946,70.84008970921778,-1.943851799612574,0.0,-500.0,Carting,low: one mode observed
IND506167AAB,IND501359AAE,night,7,251.7053481791933,262.7796907934053,-10.926969397171547,0.0,-500.0,Carting,low: one mode observed
IND506314AAA,IND506002AAA,morning,4,597.7735147416258,597.6547564368243,-3.445489655945323,0.0,-500.0,Carting,low: one mode observed
IND506314AAA,IND506002AAA,night,3,574.7646954270797,609.18610447415,-15.505994711630592,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND712311AAA,afternoon,4,2085.1869410414265,2365.5318445707844,-280.58353719961553,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND712311AAA,evening,3,1971.1446200277853,2224.508668863483,-253.36404883569753,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND712311AAA,night,7,2038.8600125104058,2324.670865375721,-307.7772847921601,0.0,-500.0,Carting,low: one mode observed
IND507002AAA,IND508206AAA,evening,1,140.3242587075924,148.8275203128585,-8.50326160526609,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND751002AAB,evening,1,2142.756169515812,2418.1673829274228,-275.4112134116108,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND751002AAB,night,1,2188.794821097863,2472.8358479699336,-284.0410268720707,0.0,-500.0,Carting,low: one mode observed
IND507111AAA,IND507117AAB,night,6,65.67243339332288,66.66924616387219,-0.906458586037445,0.0,-500.0,Carting,low: one mode observed
IND507111AAA,IND507303AAA,night,1,218.17691323293494,223.9511042783999,-5.77419104546496,0.0,-500.0,Carting,unsupported: unseen corridor
IND507117AAB,IND507303AAA,morning,2,217.61567516758416,224.1825381926474,-6.566863025063242,0.0,-500.0,Carting,low: one mode observed
IND507117AAB,IND507303AAA,night,4,216.55167920094542,222.3694068649372,-5.907085627963539,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND821115AAB,evening,1,1260.9738954048942,1423.1013643631477,-162.12746895825353,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND821115AAB,night,3,1293.1641568154796,1468.2441398211322,-169.086225464197,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND834002AAB,evening,3,1574.4002298658227,1776.7956933472929,-202.3954634814702,0.0,-500.0,Carting,low: one mode observed
IND507303AAA,IND507002AAA,morning,7,396.70788297885207,393.9056024567795,-2.890336763489927,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND834002AAB,night,4,1621.6512217374948,1844.9546792131068,-228.23313314097015,0.0,-500.0,Carting,low: one mode observed
IND508206AAA,IND507159AAA,morning,1,62.43987467120201,63.37751359109441,-0.9376389198924002,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND842001AAA,morning,1,1607.6430652769477,1816.9253320104751,-209.28226673352742,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND842001AAA,night,6,1594.1246922627593,1801.3893732151969,-207.26468095243752,0.0,-500.0,Carting,low: one mode observed
IND000000ACK,IND501359AAF,afternoon,10,125.6378106045341,132.19729112072793,-7.312715454928636,0.0,-500.0,Carting,low: one mode observed
IND000000ACN,IND501359AAF,afternoon,5,92.65595632749226,100.0794372763766,-7.8736839596779475,0.0,-500.0,Carting,low: one mode observed
IND508223AAA,IND500039AAC,night,3,202.17047993284837,206.5400405195778,-4.3695605867294205,0.0,-500.0,Carting,low: one mode observed
IND000000ACT,IND000000ACB,afternoon,1,218.44431262400718,221.2702419420587,-2.8259293180515215,0.0,-500.0,Carting,supported: both modes observed
IND508277AAB,IND508223AAA,night,4,43.786740383237685,43.84068821738027,-0.04155080860342153,0.0,-500.0,Carting,low: one mode observed
IND508377AAB,IND501359AAE,night,2,316.6921582762799,337.6917733031628,-20.999615026882907,0.0,-500.0,Carting,low: one mode observed
IND509001AAA,IND509203AAA,night,5,75.13253189091257,76.85186495168536,-2.3541735203890397,0.0,-500.0,Carting,low: one mode observed
IND000000ACT,IND000000ACB,evening,19,203.74287680392135,212.51122824716538,-8.61251744837702,0.0,-500.0,Carting,supported: both modes observed
IND509103AAC,IND518002AAA,night,1,190.81332922777412,191.31713163542028,-0.5038024076461625,0.0,-500.0,Carting,low: one mode observed
IND000000ACT,IND000000ACB,night,6,201.22441561518457,206.18537879441328,-4.789477019430791,0.0,-500.0,Carting,supported: both modes observed
IND000000ACT,IND131028AAB,evening,1,175.13988433555357,180.5923076928484,-5.452423357294833,0.0,-500.0,Carting,low: one mode observed
IND509203AAA,IND509301AAA,night,5,55.49911571850634,58.244455147045464,-2.422681279283225,0.0,-500.0,Carting,low: one mode observed
IND000000ACT,IND160002AAC,morning,1,461.0393949627066,494.94037487337374,-33.90097991066716,0.0,-500.0,Carting,low: one mode observed
IND000000ACT,IND160002AAC,night,6,454.9341700753081,498.62063962491357,-44.327387813284105,0.0,-500.0,Carting,low: one mode observed
IND000000ADV,IND600044AAC,afternoon,5,119.77249824405176,121.69187981488318,-1.919381570831419,0.0,-500.0,Carting,low: one mode observed
IND000000ADV,IND600044AAC,evening,2,121.50365375274362,124.23794815529257,-2.7342944025489686,0.0,-500.0,Carting,low: one mode observed
IND000000AEL,IND000000ACB,evening,1,290.52342235619153,296.42803895929916,-5.904616603107627,0.0,-500.0,Carting,low: one mode observed
IND000000AFJ,IND695121AAA,night,7,55.42192899461344,58.65592559288925,-3.6322004272649053,0.0,-500.0,Carting,low: one mode observed
IND515004AAA,IND501359AAE,afternoon,4,510.9587127309592,553.96663033509,-39.82663844120441,0.0,-500.0,Carting,low: one mode observed
IND000000AFR,IND683511AAA,night,2,97.15616508433298,98.58205667792569,-1.4258915935927021,0.0,-500.0,Carting,low: one mode observed
IND515004AAA,IND515401AAB,evening,3,137.52004087922728,143.73763027459853,-6.217589395371249,0.0,-500.0,Carting,low: one mode observed
IND000000AFT,IND400072AAB,evening,4,114.11109932687887,121.42959934876399,-8.219524169304492,0.0,-500.0,Carting,low: one mode observed
IND515004AAA,IND515671AAA,afternoon,1,180.11409599189534,186.6751608842641,-6.561064892368762,0.0,-500.0,Carting,low: one mode observed
IND515004AAA,IND515671AAA,evening,5,174.69253448241443,174.7408803054767,-9.425712043783761,0.0,-500.0,Carting,low: one mode observed
IND000000AFT,IND410209AAA,evening,1,56.03172613166271,61.29028159228757,-5.258555460624862,0.0,-500.0,Carting,low: one mode observed
IND000000AFT,IND410209AAA,morning,6,58.23672531409555,64.05752545936394,-5.9831665310784565,0.0,-500.0,Carting,low: one mode observed
IND000000AFT,IND410209AAA,night,11,61.223071822858905,66.564055256324,-5.646069693170716,0.0,-500.0,Carting,low: one mode observed
IND515201AAA,IND515134AAA,night,2,142.66702620160265,147.71604044627338,-5.049014244670715,0.0,-500.0,Carting,low: one mode observed
IND515201AAA,IND515301AAA,night,3,73.86376637256976,77.23543002254353,-3.0445300671147777,0.0,-500.0,Carting,low: one mode observed
IND515301AAA,IND561202AAB,night,4,40.44808268729977,43.1917950890863,-2.8556786241930894,0.0,-500.0,Carting,low: one mode observed
IND515401AAB,IND515801AAA,evening,3,68.84611733784747,74.2860803179931,-4.08438637395524,0.0,-500.0,Carting,low: one mode observed
IND515401AAB,IND515801AAA,night,1,74.03556263699467,79.09451070222448,-5.0589480652298136,0.0,-500.0,Carting,low: one mode observed
IND000000AFT,IND410210AAA,evening,3,85.53499319307946,93.15814456222901,-6.795274730839296,0.0,-500.0,Carting,low: one mode observed
IND515591AAA,IND516269AAA,night,2,123.61798377746979,125.1182383694669,-1.5002545919970913,0.0,-500.0,Carting,low: one mode observed
IND000000AFT,IND410210AAA,night,1,94.73678400417863,100.74390642190288,-6.007122417724247,0.0,-500.0,Carting,low: one mode observed
IND000000AFT,IND421302AAG,afternoon,1,151.20401496999776,158.65080907762976,-7.446794107632002,0.0,-500.0,Carting,low: one mode observed
IND110014AAA,IND110024AAA,morning,2,106.20333398491042,108.34292210888682,-2.1395881239764094,0.0,-500.0,Carting,low: one mode observed
IND110037AAK,IND000000ACB,evening,4,251.88824726366283,262.9782864718728,-16.267473031376767,0.0,-500.0,Carting,low: one mode observed
IND515801AAA,IND515865AAB,night,2,176.05195648423478,176.52202109339748,-0.4700646091627192,0.0,-500.0,Carting,low: one mode observed
IND110037AAK,IND000000ACB,night,5,267.466524613499,315.15444087693714,-26.198113204768276,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND110024AAA,night,3,180.73627724693063,189.18472818323755,-5.61195797909636,0.0,-500.0,Carting,low: one mode observed
IND516101AAA,IND516115AAA,morning,6,75.17785356934189,76.22803045820538,-0.5399271578695561,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND110035AAC,evening,8,160.6944039019616,174.083812493379,-14.51642499521644,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND110035AAC,morning,2,194.5888381286518,213.1382197775452,-18.5493816488934,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND110035AAC,night,1,173.25065426496795,197.04647779802966,-23.795823533061707,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND110085AAB,night,8,180.73468612993793,196.48026478024127,-12.277809279110343,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND121004AAB,afternoon,2,134.62723210826528,144.8444679044684,-10.217235796203113,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND121004AAB,evening,6,112.70279257280887,123.03572121234168,-9.95006380128936,0.0,-500.0,Carting,low: one mode observed
IND517501AAB,IND517583AAA,night,6,79.39215826602421,80.30000956028235,-0.3924215083816094,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND121004AAB,night,3,140.87887457781713,149.26897473267053,-4.375493089721147,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND202001AAB,afternoon,6,431.5175171514539,471.4494923669753,-41.817342002350244,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND209304AAA,night,7,821.2792041760785,936.683878922218,-114.90318613142801,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND282001AAA,night,2,500.0508023341082,543.2607105242388,-43.20990819013059,0.0,-500.0,Carting,low: one mode observed
IND110037AAM,IND421302AAG,night,5,1982.6338104484641,2243.6861514976385,-258.1710356941958,0.0,-500.0,Carting,low: one mode observed
IND518002AAA,IND518401AAA,evening,6,163.93352225772583,179.73411476187027,-13.674454187978554,0.0,-500.0,Carting,low: one mode observed
IND518002AAA,IND518501AAA,evening,4,239.1666867144682,255.56105865009593,-16.982367719236464,0.0,-500.0,Carting,low: one mode observed
IND518002AAA,IND562132AAA,afternoon,1,488.25576955797214,524.8934216537814,-36.637652095809244,0.0,-500.0,Carting,low: one mode observed
IND518002AAA,IND584101AAA,evening,4,245.5103253456578,248.57532541557993,-2.318666509177575,0.0,-500.0,Carting,low: one mode observed
