source_center,destination_center,route_type,time_bucket,observation_count,median_osrm_time_min,median_actual_movement_min,median_actual_elapsed_min,median_movement_delay_ratio,median_excess_min,breach_rate,chronic_delay
IND302014AAB,IND303901AAA,Carting,evening,6,20.0,63.5,129.0,3.119047619047619,43.5,1.0,True
IND302020AAA,IND302014AAB,Carting,night,13,11.0,26.0,49.0,2.888888888888889,17.0,1.0,True
IND302022AAD,IND000000ACB,Carting,evening,7,165.0,314.0,692.0,1.9090909090909092,150.0,1.0,True
IND302026AAA,IND302014AAB,Carting,morning,2,17.0,258.0,515.0,14.972222222222221,241.0,1.0,False
IND303002AAA,IND302014AAA,FTL,morning,1,36.0,60.0,69.0,1.6666666666666667,24.0,1.0,False
IND303002AAA,IND302014AAA,FTL,night,6,35.0,65.5,82.5,1.8571428571428572,30.0,1.0,True
IND303008AAB,IND303338AAB,Carting,night,5,30.0,44.0,78.0,1.5333333333333334,16.0,0.8,True
IND303106AAA,IND302014AAA,FTL,night,1,60.0,125.0,165.0,2.0833333333333335,65.0,1.0,False
IND303106AAA,IND303002AAA,FTL,night,6,20.0,30.0,53.5,1.5108695652173914,10.0,1.0,True
IND303108AAB,IND303106AAA,FTL,night,6,31.0,47.5,70.0,1.5408602150537636,16.5,1.0,True
IND303301AAB,IND303303AAA,Carting,evening,5,23.0,36.0,50.0,1.6363636363636365,14.0,1.0,True
IND303301AAB,IND303303AAA,Carting,night,5,21.0,30.0,34.0,1.3636363636363635,8.0,1.0,True
IND303303AAA,IND322230AAA,Carting,night,13,77.0,104.0,120.0,1.3506493506493507,27.0,0.9230769230769231,True
IND303338AAB,IND303603AAB,Carting,night,5,57.0,54.0,75.0,0.9473684210526315,0.0,0.4,False
IND303503AAA,IND302014AAB,Carting,morning,7,57.0,95.0,110.0,1.7241379310344827,40.0,1.0,True
IND303503AAA,IND302014AAB,Carting,night,1,59.0,107.0,117.0,1.8135593220338984,48.0,1.0,False
IND303603AAB,IND302014AAB,Carting,night,5,74.0,183.0,203.0,2.472972972972973,109.0,1.0,True
IND303603AAB,IND303338AAB,Carting,night,1,57.0,50.0,66.0,0.8771929824561403,0.0,0.0,False
IND303702AAB,IND332001AAB,FTL,afternoon,3,62.0,104.0,123.0,1.6774193548387097,42.0,1.0,False
IND303702AAB,IND332404AAA,FTL,afternoon,5,25.0,37.0,61.0,1.5416666666666667,13.0,1.0,True
IND303901AAA,IND304001AAA,Carting,night,2,42.0,81.0,95.0,1.9285714285714284,39.0,1.0,False
IND305001AAC,IND305802AAA,FTL,evening,6,26.0,57.0,320.5,2.197037037037037,31.0,1.0,True
IND305001AAC,IND305901AAA,FTL,evening,12,44.0,93.0,185.0,2.1136363636363633,49.0,1.0,True
IND305001AAC,IND306401AAB,FTL,afternoon,12,123.0,245.5,292.0,2.004032258064516,123.0,1.0,True
IND305001AAC,IND342602AAC,FTL,evening,1,96.0,196.0,302.0,2.0416666666666665,100.0,1.0,False
IND305404AAA,IND305601AAC,FTL,afternoon,7,55.0,74.0,99.0,1.3518518518518519,19.0,1.0,True
IND305404AAA,IND305601AAC,FTL,morning,2,56.5,119.0,143.0,2.1008771929824563,62.5,1.0,False
IND305601AAC,IND305001AAC,FTL,afternoon,13,34.0,68.0,88.0,1.9705882352941178,34.0,1.0,True
IND305624AAA,IND305404AAA,FTL,morning,4,74.0,133.5,162.5,1.804054054054054,59.5,1.0,False
IND305802AAA,IND341512AAA,FTL,night,4,35.0,70.0,91.0,2.090017825311943,36.5,1.0,False
IND305901AAA,IND342602AAC,FTL,evening,4,54.0,98.0,165.0,1.8686502177068216,45.5,1.0,False
IND306116AAA,IND306001AAA,FTL,morning,2,80.5,188.0,208.0,2.3429299166409385,107.5,1.0,False
IND306304AAB,IND311302AAA,FTL,night,1,46.0,88.0,97.0,1.9130434782608696,42.0,1.0,False
IND306401AAB,IND302014AAA,FTL,morning,11,216.0,431.0,518.0,2.0046082949308754,217.0,1.0,True
IND306401AAB,IND305001AAC,Carting,afternoon,1,123.0,309.0,352.0,2.5121951219512195,186.0,1.0,False
IND306401AAB,IND305001AAC,Carting,morning,14,123.0,370.5,429.5,3.0002622606871228,247.0,1.0,True
IND306401AAB,IND342005AAD,FTL,evening,15,54.0,92.0,155.0,1.6923076923076923,37.0,1.0,True
IND306401AAB,IND343001AAA,FTL,evening,2,86.0,175.5,197.0,2.0407707910750505,89.5,1.0,False
IND306401AAB,IND343001AAA,FTL,night,1,87.0,146.0,177.0,1.6781609195402298,59.0,1.0,False
IND307001AAA,IND306902AAA,FTL,morning,1,26.0,34.0,56.0,1.3076923076923077,8.0,1.0,False
IND311001AAA,IND313324AAA,FTL,night,5,65.0,120.0,124.0,1.8461538461538463,55.0,1.0,True
IND311301AAA,IND305624AAA,FTL,night,3,35.0,145.0,182.0,4.142857142857143,110.0,1.0,False
IND311302AAA,IND305624AAA,FTL,morning,1,33.0,234.0,249.0,7.090909090909091,201.0,1.0,False
IND311302AAA,IND305624AAA,FTL,night,2,33.5,231.5,248.5,6.903297682709447,198.0,1.0,False
IND312001AAA,IND311001AAA,FTL,evening,3,46.0,72.0,110.0,1.565217391304348,26.0,1.0,False
IND312001AAA,IND311001AAA,FTL,night,10,46.5,71.0,110.5,1.5921325051759836,26.0,1.0,True
IND312001AAA,IND312601AAA,FTL,night,4,73.5,83.0,92.0,1.3509316770186335,21.0,0.5,False
IND312403AAA,IND312001AAA,FTL,morning,1,76.0,98.0,124.0,1.2894736842105263,22.0,1.0,False
IND312403AAA,IND312001AAA,FTL,night,2,76.5,118.0,149.0,1.543403964456596,41.5,1.0,False
IND312601AAA,IND458664AAA,FTL,night,4,40.5,51.0,70.0,1.2591463414634148,10.5,0.75,False
IND312605AAB,IND313001AAB,FTL,night,5,137.0,308.0,331.0,2.2481751824817517,171.0,1.0,True
IND312605AAB,IND458001AAB,FTL,night,7,32.0,60.0,109.0,1.8214285714285714,27.0,1.0,True
IND313001AAB,IND306401AAB,FTL,night,11,141.0,291.0,327.0,2.0492957746478875,149.0,1.0,True
IND313001AAB,IND311001AAA,FTL,afternoon,1,110.0,291.0,686.0,2.6454545454545455,181.0,1.0,False
IND313001AAB,IND312001AAA,FTL,afternoon,13,79.0,164.0,598.0,2.0759493670886076,85.0,1.0,True
IND313001AAB,IND327001AAB,FTL,afternoon,4,151.0,510.0,686.5,3.377483443708609,359.0,1.0,False
IND313001AAB,IND382430AAB,FTL,morning,7,191.0,409.0,503.0,2.141361256544503,218.0,1.0,True
IND313324AAA,IND313001AAB,FTL,night,14,48.0,85.5,125.5,1.7987588652482271,38.0,1.0,True
IND321001AAA,IND301001AAB,FTL,night,2,96.5,614.0,790.0,6.366408934707904,517.5,1.0,False
IND321001AAA,IND321401AAB,FTL,night,6,38.5,49.5,58.0,1.259485924112607,10.5,0.8333333333333334,True
IND321001AAB,IND321001AAA,FTL,night,3,31.0,40.0,67.0,1.3103448275862069,9.0,1.0,False
IND321001AAB,IND321401AAB,FTL,night,1,65.0,125.0,134.0,1.9230769230769231,60.0,1.0,False
IND321022AAA,IND121004AAB,Carting,night,7,83.0,264.0,290.0,3.180722891566265,181.0,1.0,True
IND321408AAB,IND321606AAA,FTL,night,3,35.0,63.0,97.0,1.8,28.0,1.0,False
IND321606AAA,IND301001AAB,FTL,morning,1,69.0,449.0,656.0,6.507246376811594,380.0,1.0,False
IND321606AAA,IND301001AAB,FTL,night,3,69.0,549.0,711.0,7.956521739130435,480.0,1.0,False
IND321606AAA,IND321001AAA,FTL,night,2,48.5,91.5,112.5,1.8896683673469388,43.0,1.0,False
IND322201AAA,IND302014AAB,Carting,night,1,89.0,173.0,188.0,1.9438202247191012,84.0,1.0,False
IND322201AAA,IND303503AAA,Carting,night,9,30.0,53.0,63.0,1.7666666666666666,23.0,1.0,True
IND322230AAA,IND322241AAA,Carting,night,13,28.0,45.0,62.0,1.6071428571428572,17.0,1.0,True
IND322241AAA,IND322201AAA,Carting,night,12,23.0,53.5,75.5,2.3363636363636364,30.5,1.0,True
IND327001AAB,IND312605AAB,FTL,night,1,63.0,90.0,101.0,1.4285714285714286,27.0,1.0,False
IND328001AAA,IND000000ACB,FTL,evening,1,198.0,305.0,314.0,1.5404040404040404,107.0,1.0,False
IND328001AAA,IND282002AAD,FTL,night,1,66.0,178.0,217.0,2.696969696969697,112.0,1.0,False
IND328001AAA,IND474003AAA,FTL,afternoon,3,58.0,97.0,143.0,1.6724137931034482,39.0,1.0,False
IND328001AAA,IND474003AAA,FTL,evening,3,59.0,88.0,101.0,1.4915254237288136,29.0,0.6666666666666666,False
IND331022A1B,IND331001A1C,FTL,night,1,49.0,128.0,128.0,2.6122448979591835,79.0,1.0,False
IND331304AAA,IND332001AAB,FTL,morning,1,104.0,414.0,452.0,3.980769230769231,310.0,1.0,False
IND331304AAA,IND332001AAB,FTL,night,1,110.0,465.0,520.0,4.2272727272727275,355.0,1.0,False
IND331507AAA,IND302014AAA,FTL,morning,3,166.0,401.0,420.0,2.4011976047904193,234.0,1.0,False
IND331701AAA,IND125001AAA,FTL,morning,1,64.0,351.0,631.0,5.484375,287.0,1.0,False
IND332001AAB,IND333001AAA,FTL,evening,1,57.0,67.0,90.0,1.1754385964912282,10.0,0.0,False
IND332001AAB,IND333028AAA,FTL,evening,2,92.0,134.0,161.0,1.4531046717918392,42.0,1.0,False
IND332001AAB,IND333031AAA,FTL,evening,2,95.0,215.0,262.0,2.267508865248227,120.0,1.0,False
IND332001AAB,IND333042AAA,FTL,evening,11,39.0,56.0,104.0,1.3658536585365855,15.0,0.8181818181818182,True
IND332001AAB,IND334001AAB,FTL,evening,7,154.0,253.0,348.0,1.65359477124183,100.0,1.0,True
IND332001AAB,IND334001AAC,FTL,evening,2,154.0,248.5,333.5,1.6136363636363638,94.5,1.0,False
IND332404AAA,IND332001AAB,FTL,evening,7,37.0,52.0,77.0,1.4054054054054055,15.0,1.0,True
IND332713AAA,IND332709AAA,FTL,night,2,36.5,144.0,168.5,3.9489489489489493,107.5,1.0,False
IND332713AAA,IND332715AAB,FTL,night,1,49.0,101.0,107.0,2.061224489795918,52.0,1.0,False
IND333001AAA,IND333028AAA,FTL,night,1,43.0,61.0,75.0,1.4186046511627908,18.0,1.0,False
IND333028AAA,IND333502AAA,FTL,night,1,47.0,54.0,54.0,1.148936170212766,7.0,0.0,False
IND333031AAA,IND331023AAA,FTL,night,2,28.0,83.5,102.5,2.982142857142857,55.5,1.0,False
IND333042AAA,IND333031AAA,FTL,evening,1,73.0,103.0,123.0,1.4109589041095891,30.0,1.0,False
IND333042AAA,IND333031AAA,FTL,night,7,74.0,120.0,153.0,1.6111111111111112,46.0,1.0,True
IND333504AAA,IND332713AAA,FTL,night,1,39.0,75.0,75.0,1.9230769230769231,36.0,1.0,False
IND334001AAB,IND334803AAA,FTL,night,2,48.0,91.5,110.5,1.8986105080330005,43.5,1.0,False
IND334001AAC,IND334803AAA,FTL,night,3,45.0,73.0,89.0,1.6222222222222222,28.0,1.0,False
IND334001AAC,IND341001AAC,FTL,night,1,84.0,136.0,159.0,1.619047619047619,52.0,1.0,False
IND334803AAA,IND341001AAC,FTL,night,3,37.0,79.0,83.0,1.975,39.0,1.0,False
IND335001AAA,IND125104AAA,FTL,night,6,80.0,149.5,189.5,1.824264705882353,68.0,1.0,True
IND335051AAA,IND335513AAA,Carting,morning,5,100.0,214.0,337.0,2.118811881188119,113.0,1.0,True
IND335501AAA,IND331701AAA,FTL,night,1,21.0,36.0,60.0,1.7142857142857142,15.0,1.0,False
IND335513AAA,IND335001AAA,FTL,night,6,50.0,89.5,160.0,1.790516206482593,39.5,1.0,True
IND335513AAA,IND335803AAA,Carting,night,4,29.5,37.5,80.5,1.293103448275862,8.5,1.0,False
IND335513AAA,IND335804AAD,Carting,night,1,54.0,81.0,138.0,1.5,27.0,1.0,False
IND335524AAA,IND335523AAB,FTL,night,1,47.0,54.0,92.0,1.148936170212766,7.0,0.0,False
IND335701AAA,IND335051AAA,Carting,morning,2,48.0,88.0,105.0,1.8333333333333335,40.0,1.0,False
IND335703AAA,IND335701AAA,Carting,morning,3,32.0,37.0,47.0,1.15625,5.0,0.3333333333333333,False
IND335703AAA,IND335701AAA,Carting,night,1,33.0,58.0,71.0,1.7575757575757576,25.0,1.0,False
IND335803AAA,IND335804AAD,Carting,night,2,24.0,41.0,46.5,1.7008695652173913,17.0,1.0,False
IND335804AAD,IND335701AAA,Carting,night,2,70.0,83.0,96.0,1.1851398244539701,13.0,0.5,False
IND335804AAD,IND335703AAA,Carting,morning,2,39.0,48.5,65.0,1.2361842105263157,10.5,0.5,False
IND335804AAD,IND335703AAA,Carting,night,2,38.0,44.0,74.5,1.1578947368421053,6.0,0.5,False
IND341001AAC,IND341030AAA,FTL,night,1,39.0,58.0,98.0,1.4871794871794872,19.0,1.0,False
IND341001AAC,IND341303AAA,FTL,night,4,84.0,132.5,168.5,1.5681372549019608,48.0,1.0,False
IND341030AAA,IND341303AAA,FTL,morning,2,44.5,66.0,73.0,1.4855915065722953,21.5,1.0,False
IND341303AAA,IND341306AAA,FTL,morning,8,24.5,42.0,62.0,1.6733333333333333,17.0,1.0,True
IND341306AAA,IND302014AAA,FTL,morning,3,171.0,400.0,436.0,2.3529411764705883,230.0,1.0,False
IND341503AAB,IND341510AAB,FTL,morning,7,33.0,81.0,104.0,2.4545454545454546,48.0,1.0,True
IND341505AAA,IND341503AAB,FTL,morning,1,68.0,165.0,205.0,2.426470588235294,97.0,1.0,False
IND341505AAA,IND341503AAB,FTL,night,5,68.0,137.0,175.0,1.9855072463768115,68.0,1.0,True
IND341505AAA,IND341510AAB,FTL,night,1,107.0,215.0,243.0,2.0093457943925235,108.0,1.0,False
IND341510AAB,IND305001AAC,FTL,morning,8,55.0,128.5,346.0,2.3363636363636364,73.5,1.0,True
IND341512AAA,IND341505AAA,FTL,night,3,23.0,42.0,63.0,1.826086956521739,19.0,1.0,False
IND342005AAD,IND342601AAA,FTL,evening,1,49.0,108.0,336.0,2.204081632653061,59.0,1.0,False
IND342005AAD,IND342601AAA,FTL,night,5,50.0,105.0,282.0,2.142857142857143,56.0,1.0,True
IND342005AAD,IND342902A1B,FTL,night,1,94.0,158.0,351.0,1.6808510638297873,64.0,1.0,False
IND342005AAD,IND342902AAA,FTL,night,5,94.0,207.0,377.0,2.202127659574468,113.0,1.0,True
IND342005AAD,IND344022AAB,FTL,night,3,75.0,142.0,151.0,1.8933333333333333,67.0,1.0,False
IND342301AAA,IND342005AAD,FTL,afternoon,10,127.0,718.0,812.0,5.63099778543307,590.5,1.0,True
IND342601AAA,IND342902A1B,FTL,night,3,43.0,84.0,105.0,1.9534883720930232,41.0,1.0,False
IND342601AAA,IND342902AAA,FTL,night,3,41.0,68.0,84.0,1.9142857142857144,32.0,1.0,False
IND342602AAC,IND306304AAB,FTL,night,1,43.0,93.0,108.0,2.1627906976744184,50.0,1.0,False
IND342602AAC,IND311302AAA,FTL,night,2,76.0,142.0,162.5,1.8684210526315788,66.0,1.0,False
IND342902A1B,IND302014AAA,FTL,morning,6,185.0,464.5,538.0,2.4972539384304087,278.5,1.0,True
IND342902AAA,IND302014AAA,FTL,morning,5,186.0,458.0,545.0,2.3870967741935485,266.0,1.0,True
IND343001AAA,IND343029AAB,FTL,night,2,65.0,85.5,106.5,1.3153846153846154,20.5,0.5,False
IND343029AAB,IND307001AAA,FTL,night,2,70.0,98.0,112.5,1.4,28.0,1.0,False
IND344001AAA,IND342301AAA,FTL,morning,3,199.0,333.0,364.0,1.6485148514851484,131.0,1.0,False
IND344001AAA,IND345001AAA,FTL,morning,6,194.5,149.5,162.0,0.7725949468511297,0.0,0.0,False
IND344001AAA,IND345021AAA,FTL,morning,1,160.0,266.0,270.0,1.6625,106.0,1.0,False
IND344022AAB,IND342301AAA,FTL,night,1,199.0,497.0,514.0,2.4974874371859297,298.0,1.0,False
IND344022AAB,IND344001AAA,FTL,morning,1,69.0,100.0,110.0,1.4492753623188406,31.0,1.0,False
IND344022AAB,IND344001AAA,FTL,night,3,68.0,99.0,121.0,1.4558823529411764,31.0,1.0,False
IND345001AAA,IND342301AAA,FTL,morning,1,120.0,210.0,213.0,1.75,90.0,1.0,False
IND345001AAA,IND345021AAA,FTL,morning,4,77.0,103.0,117.0,1.3376623376623376,26.0,1.0,False
IND345021AAA,IND342301AAA,FTL,afternoon,6,45.0,67.5,86.0,1.4818840579710144,22.0,0.8333333333333334,True
IND360003AAA,IND360311AAA,Carting,night,2,25.5,53.5,96.5,2.102307692307692,28.0,1.0,False
IND360311AAA,IND360050AAA,Carting,night,1,45.0,62.0,69.0,1.3777777777777778,17.0,1.0,False
IND360370AAA,IND360410AAA,FTL,night,1,13.0,32.0,37.0,2.4615384615384617,19.0,1.0,False
IND360410AAA,IND360490AAA,FTL,night,1,13.0,40.0,45.0,3.076923076923077,27.0,1.0,False
IND360490AAA,IND362001AAA,FTL,night,7,36.0,80.0,97.0,2.1621621621621623,43.0,1.0,True
IND360510AAB,IND360530AAB,Carting,morning,3,25.0,42.0,46.0,1.6153846153846154,16.0,0.6666666666666666,False
IND360510AAB,IND360530AAB,Carting,night,5,26.0,37.0,52.0,1.4230769230769231,11.0,1.0,True
IND360530AAB,IND362001AAA,Carting,morning,9,69.0,136.0,152.0,1.9710144927536233,67.0,1.0,True
IND360530AAB,IND362001AAA,Carting,night,2,69.5,125.5,218.5,1.8056935817805382,56.0,1.0,False
IND360575AAA,IND360510AAB,Carting,night,8,40.0,69.5,91.5,1.7375,29.5,1.0,True
IND361001AAA,IND361305AAC,FTL,night,9,39.0,65.0,105.0,1.6666666666666667,26.0,1.0,True
IND361305AAC,IND361315AAA,FTL,night,8,32.0,55.5,61.5,1.723908918406072,23.5,1.0,True
IND361315AAA,IND361335AAA,FTL,night,9,28.0,43.0,46.0,1.5555555555555556,15.0,1.0,True
IND361335AAA,IND360002AAB,FTL,night,1,187.0,250.0,283.0,1.3368983957219251,63.0,1.0,False
IND362001AAA,IND360370AAA,FTL,night,8,23.0,45.5,70.5,1.9782608695652175,22.5,1.0,True
IND362001AAA,IND360575AAA,Carting,night,7,84.0,118.0,141.0,1.4216867469879517,35.0,1.0,True
IND362001AAA,IND362220AAA,Carting,night,10,24.0,49.0,75.5,2.0416666666666665,25.0,1.0,True
IND362001AAA,IND362265AAA,Carting,morning,1,56.0,120.0,160.0,2.142857142857143,64.0,1.0,False
IND362150AAA,IND362001AAA,Carting,morning,8,67.0,110.5,118.5,1.6492537313432836,43.5,1.0,True
IND362220AAA,IND362225AAA,Carting,night,5,25.0,48.0,63.0,1.9230769230769231,24.0,1.0,True
IND362225AAA,IND362265AAA,Carting,night,5,27.0,49.0,54.0,1.75,21.0,1.0,True
IND362265AAA,IND362720AAA,Carting,night,11,35.0,87.0,103.0,2.4444444444444446,52.0,1.0,True
IND362560AAA,IND362150AAA,Carting,morning,8,61.0,109.5,122.0,1.8101092896174862,49.0,1.0,True
IND362720AAA,IND362560AAA,Carting,morning,10,28.0,58.5,68.5,2.0892857142857144,30.5,1.0,True
IND362720AAA,IND362560AAA,Carting,night,2,27.0,49.5,67.5,1.8333333333333335,22.5,1.0,False
IND363001AAA,IND363421AAB,FTL,night,9,33.0,38.0,56.0,1.1515151515151516,5.0,0.2222222222222222,False
IND363310AAB,IND382430AAB,FTL,morning,9,143.0,203.0,216.0,1.4097222222222223,59.0,1.0,True
IND363330AAB,IND363310AAB,FTL,morning,5,36.0,56.0,85.0,1.5555555555555556,20.0,0.8,True
IND363330AAB,IND363310AAB,FTL,night,2,37.5,68.0,84.0,1.8175675675675675,30.5,1.0,False
IND363421AAB,IND364710AAA,FTL,night,9,38.0,74.0,94.0,1.8974358974358974,35.0,1.0,True
IND363520AAC,IND363001AAA,FTL,night,8,49.0,58.0,91.5,1.196003401360544,9.5,0.5,False
IND363621AAB,IND360002AAB,Carting,night,2,34.0,59.0,73.5,1.7352941176470589,25.0,1.0,False
IND363641AAA,IND360002AAB,Carting,night,1,68.0,122.0,137.0,1.7941176470588236,54.0,1.0,False
IND363641AAA,IND363621AAB,Carting,night,3,33.0,49.0,63.0,1.4411764705882353,15.0,0.6666666666666666,False
IND364004AAB,IND365560AAA,FTL,evening,5,78.0,148.0,237.0,1.9473684210526316,72.0,1.0,True
IND365560AAA,IND365560AAB,FTL,night,5,59.0,100.0,121.0,1.7142857142857142,41.0,1.0,True
IND365560AAB,IND364290AAA,FTL,night,7,29.0,74.0,97.0,2.4827586206896552,43.0,1.0,True
IND370001AAA,IND370110AAA,FTL,afternoon,3,30.0,181.0,203.0,5.838709677419355,150.0,1.0,False
IND370001AAA,IND370110AAA,FTL,morning,2,27.5,385.0,644.5,14.159391534391535,357.5,1.0,False
IND370001AAA,IND370201AAA,FTL,afternoon,1,44.0,285.0,332.0,6.4772727272727275,241.0,1.0,False
IND370001AAA,IND370615AAB,FTL,morning,1,44.0,76.0,119.0,1.7272727272727273,32.0,1.0,False
IND370001AAA,IND370615AAB,FTL,night,5,43.0,80.0,96.0,1.8181818181818181,36.0,1.0,True
IND370110AAA,IND370001AAA,FTL,night,10,31.5,62.0,78.5,2.0339366515837103,31.5,1.0,True
IND370110AAA,IND370615AAB,FTL,afternoon,1,73.0,153.0,786.0,2.095890410958904,80.0,1.0,False
IND370201AAA,IND363310AAB,FTL,night,1,171.0,289.0,402.0,1.6900584795321638,118.0,1.0,False
IND370201AAA,IND363330AAB,FTL,night,7,135.0,190.0,285.0,1.4074074074074074,55.0,1.0,True
IND370615AAB,IND370001AAA,FTL,morning,2,47.0,195.5,353.5,4.118206521739131,148.5,1.0,False
IND370615AAB,IND370001AAA,FTL,night,1,39.0,449.0,454.0,11.512820512820513,410.0,1.0,False
IND380005AAA,IND382421AAA,Carting,morning,2,10.0,20.5,77.0,2.05,10.5,1.0,False
IND380005AAA,IND382421AAA,Carting,night,3,9.0,32.0,55.0,3.5555555555555554,23.0,1.0,False
IND380005AAA,IND382430AAB,Carting,night,1,23.0,69.0,73.0,3.0,46.0,1.0,False
IND380005AAA,IND382721AAA,Carting,night,2,19.0,61.0,104.5,3.2,42.0,1.0,False
IND380006AAA,IND382430AAB,Carting,morning,3,10.0,20.0,47.0,2.0,10.0,1.0,False
IND380006AAA,IND382430AAB,Carting,night,6,10.0,30.0,50.0,3.188888888888889,20.5,1.0,True
IND380006AAB,IND382430AAB,Carting,morning,13,11.0,42.0,64.0,3.5,30.0,1.0,True
IND380006AAB,IND382430AAB,Carting,night,2,12.0,67.5,84.0,5.625,55.5,1.0,False
IND380021AAA,IND382430AAB,Carting,morning,10,12.5,40.0,163.5,3.358974358974359,28.5,1.0,True
IND380021AAA,IND382430AAB,Carting,night,11,13.0,54.0,100.0,4.153846153846154,41.0,1.0,True
IND380054AAA,IND382430AAB,Carting,evening,1,14.0,25.0,52.0,1.7857142857142858,11.0,1.0,False
IND380054AAA,IND382430AAB,Carting,morning,9,17.0,40.0,66.0,2.3529411764705883,23.0,1.0,True
IND380054AAA,IND382430AAB,Carting,night,4,17.0,48.0,64.5,2.8235294117647056,31.0,1.0,False
IND382421AAA,IND382430AAB,Carting,morning,10,34.0,147.0,162.5,4.083333333333334,111.0,1.0,True
IND382421AAA,IND382721AAA,Carting,night,9,17.0,20.0,42.0,1.2941176470588236,5.0,0.5555555555555556,True
IND382430AAB,IND000000ACB,FTL,afternoon,6,630.0,1141.5,1723.0,1.81472550803761,512.5,1.0,True
IND382430AAB,IND000000ACB,FTL,morning,5,629.0,1619.0,1815.0,2.573926868044515,990.0,1.0,True
IND382430AAB,IND313001AAB,FTL,afternoon,1,195.0,388.0,657.0,1.9897435897435898,193.0,1.0,False
IND382430AAB,IND313001AAB,FTL,evening,10,195.0,388.5,599.5,1.9872448979591837,193.0,1.0,True
IND382430AAB,IND364004AAB,FTL,afternoon,11,131.0,214.0,476.0,1.633587786259542,83.0,1.0,True
IND382430AAB,IND370201AAA,FTL,afternoon,12,320.5,478.0,728.5,1.49375,158.0,1.0,True
IND382430AAB,IND380005AAA,Carting,evening,13,22.0,37.0,108.0,1.6521739130434783,14.0,1.0,True
IND382430AAB,IND380005AAA,Carting,night,10,24.0,57.0,118.0,2.4266304347826084,33.5,1.0,True
IND382430AAB,IND380015AAB,Carting,evening,10,12.0,29.0,94.5,2.380952380952381,17.0,1.0,True
IND382430AAB,IND380015AAB,Carting,night,13,12.0,29.0,150.0,2.3333333333333335,17.0,1.0,True
IND382430AAB,IND380054AAA,Carting,evening,12,17.0,31.0,105.5,1.7951388888888888,13.5,1.0,True
IND382430AAB,IND380054AAA,Carting,night,14,17.0,40.0,159.5,2.45,23.0,1.0,True
IND382430AAB,IND382345AAA,Carting,evening,12,16.0,34.0,94.0,2.1333333333333333,18.0,1.0,True
IND382430AAB,IND382345AAA,Carting,night,12,15.5,34.0,159.5,2.2509803921568627,18.5,1.0,True
IND382430AAB,IND384205AAA,FTL,afternoon,1,84.0,128.0,383.0,1.5238095238095237,44.0,1.0,False
IND382430AAB,IND384205AAA,FTL,evening,12,85.0,112.5,275.0,1.3313725490196078,28.0,1.0,True
IND382430AAB,IND388320AAA,FTL,afternoon,9,77.0,79.0,230.0,1.025974025974026,2.0,0.1111111111111111,False
IND382430AAB,IND389001AAA,FTL,afternoon,4,98.0,158.0,563.5,1.6122448979591837,60.0,1.0,False
IND382430AAB,IND389001AAA,FTL,evening,11,98.0,166.0,402.0,1.6938775510204083,68.0,1.0,True
IND382430AAB,IND395023AAA,FTL,afternoon,12,205.0,374.5,760.0,1.8495731707317074,172.0,1.0,True
IND382430AAB,IND395023AAA,FTL,evening,13,201.0,372.0,631.0,1.8507462686567164,171.0,1.0,True
IND382715AAA,IND382430AAB,FTL,night,12,54.0,110.0,132.0,2.0,55.0,1.0,True
IND382721AAA,IND382430AAB,Carting,night,9,41.0,112.0,128.0,2.763157894736842,71.0,1.0,True
IND383001AAA,IND383315AAC,FTL,night,8,41.0,52.0,64.0,1.2526132404181185,10.5,0.625,True
IND383255AAB,IND384205AAA,FTL,morning,7,104.0,146.0,267.0,1.3904761904761904,41.0,0.7142857142857143,True
IND383315AAC,IND383255AAB,FTL,night,8,91.0,109.0,118.0,1.1980676328502415,18.0,0.5,False
IND384170AAA,IND384265AAB,FTL,night,7,22.0,29.0,33.0,1.28125,7.0,0.5714285714285714,True
IND384205AAA,IND382715AAA,FTL,evening,1,40.0,52.0,87.0,1.3,12.0,1.0,False
IND384205AAA,IND382715AAA,FTL,night,11,40.0,56.0,98.0,1.425,17.0,1.0,True
IND384205AAA,IND383001AAA,FTL,night,8,59.0,89.5,104.0,1.5046610169491526,30.0,1.0,True
IND384205AAA,IND384170AAA,FTL,night,4,28.0,33.0,55.0,1.1785714285714284,5.0,0.5,False
IND384205AAA,IND384355AAB,FTL,night,8,33.0,54.0,80.5,1.5882352941176472,20.0,1.0,True
IND384205AAA,IND385001AAA,FTL,evening,1,62.0,170.0,184.0,2.7419354838709675,108.0,1.0,False
IND384265AAB,IND385320AAA,FTL,night,7,76.0,98.0,108.0,1.2933333333333332,22.0,0.8571428571428571,True
IND384265AAB,IND385340AAB,FTL,night,1,46.0,140.0,147.0,3.0434782608695654,94.0,1.0,False
