data,trip_uuid,source_center,destination_center,od_start_time,trip_creation_time,route_schedule_uuid,route_type,source_name,destination_name,od_end_time,actual_elapsed_min,actual_distance_km,actual_movement_min,osrm_time_min,osrm_distance_km,checkpoint_count,minimum_segment_actual_min,dwell_time_min,movement_delay_ratio,elapsed_delay_ratio,movement_excess_min,departure_hour,departure_weekday,is_weekend,time_bucket,has_negative_segment,is_model_eligible
training,trip-153726676819169095,IND560058AAD,IND562132AAA,2018-09-18 10:32:48.191975,2018-09-18 10:32:48.191975,thanos::sroute:0d5638a5-ae50-437b-907e-c1750f9d9677,Carting,Bengaluru_Peenya_L (Karnataka),Bangalore_Nelmngla_H (Karnataka),2018-09-18 14:04:01.692861,211.0,10.124843810380044,40.0,21.0,14.1923,2,8.0,171.0,1.9047619047619047,10.047619047619047,19.0,10,1,0,morning,0,True
training,trip-153726860622662214,IND560300AAA,IND562132AAA,2018-09-18 11:03:26.226858,2018-09-18 11:03:26.226858,thanos::sroute:9d00b12d-1264-4770-b34d-0c0602b1692f,Carting,Bengaluru_KGAirprt_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka),2018-09-18 13:23:04.089215,139.0,28.150273307570547,92.0,51.0,42.4521,4,3.0,47.0,1.803921568627451,2.7254901960784315,41.0,11,1,0,morning,0,True
training,trip-153726881859247626,IND400072AAD,IND421302AAG,2018-09-18 11:06:58.592825,2018-09-18 11:06:58.592825,thanos::sroute:8e6cd941-adb5-4f66-b44f-84938f5fca03,Carting,Mumbai_Chndivli_PC (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2018-09-18 13:25:47.767870,138.0,19.92644579219081,61.0,19.0,24.5526,3,12.0,77.0,3.210526315789474,7.2631578947368425,42.0,11,1,0,morning,0,True
training,trip-153726897776739471,IND421302AAG,IND400072AAB,2018-09-18 11:09:37.767684,2018-09-18 11:09:37.767684,thanos::sroute:ad01057e-be3e-42d5-8380-4fd6d174ec89,Carting,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra),2018-09-18 15:07:33.734802,237.0,21.457830180099563,126.0,22.0,26.9184,3,30.0,111.0,5.7272727272727275,10.772727272727273,104.0,11,1,0,morning,0,True
training,trip-153726899759669273,IND691001AAB,IND695012AAA,2018-09-18 18:13:48.427920,2018-09-18 11:09:57.597080,thanos::sroute:e6f4e6cb-eadf-4469-85d0-3aad61becc8a,FTL,Kollam_Central_H_1 (Kerala),Trivandrum_Mnanthla_H (Kerala),2018-09-18 19:57:37.838508,103.0,49.93797300173719,86.0,64.0,63.5282,3,9.0,17.0,1.34375,1.609375,22.0,18,1,0,evening,0,True
training,trip-153726899759669273,IND695012AAA,IND691001AAB,2018-09-18 19:57:37.838508,2018-09-18 11:09:57.597080,thanos::sroute:e6f4e6cb-eadf-4469-85d0-3aad61becc8a,FTL,Trivandrum_Mnanthla_H (Kerala),Kollam_Central_H_1 (Kerala),2018-09-18 22:55:24.160417,177.0,49.95513965612835,111.0,65.0,63.8785,3,31.0,66.0,1.7076923076923076,2.723076923076923,46.0,19,1,0,evening,0,True
training,trip-153726899759669273,IND691001AAB,IND690573AAA,2018-09-18 22:55:24.160417,2018-09-18 11:09:57.597080,thanos::sroute:e6f4e6cb-eadf-4469-85d0-3aad61becc8a,FTL,Kollam_Central_H_1 (Kerala),Karungaply_Mrtrklgr_D (Kerala),2018-09-19 01:38:53.868730,163.0,23.41831273447051,40.0,37.0,30.4345,2,0.0,123.0,1.0810810810810811,4.405405405405405,3.0,22,1,0,evening,0,True
training,trip-153726899759669273,IND690537AAA,IND689503AAB,2018-09-19 02:34:59.277314,2018-09-18 11:09:57.597080,thanos::sroute:e6f4e6cb-eadf-4469-85d0-3aad61becc8a,FTL,Kayamkulam_Bhrnikvu_D (Kerala),Manthuka_Central_D_1 (Kerala),2018-09-19 04:06:06.870848,91.0,15.60682848601997,58.0,28.0,28.2977,1,58.0,33.0,2.0714285714285716,3.25,30.0,2,2,0,night,0,True
training,trip-153726899759669273,IND689503AAB,IND683511AAA,2018-09-19 04:06:06.870848,2018-09-18 11:09:57.597080,thanos::sroute:e6f4e6cb-eadf-4469-85d0-3aad61becc8a,FTL,Manthuka_Central_D_1 (Kerala),Aluva_Peedika_H (Kerala),2018-09-19 09:58:49.496339,352.0,102.41005360495052,270.0,120.0,125.4579,5,35.0,82.0,2.25,2.933333333333333,150.0,4,2,0,night,0,True
training,trip-153726903989768157,IND401104AAB,IND421302AAG,2018-09-18 11:10:39.897986,2018-09-18 11:10:39.897986,thanos::sroute:30929b37-2bfd-48ec-8eec-023bc16ea3b9,Carting,Mumbai_MiraRoad_M (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2018-09-18 12:57:59.179445,107.0,16.487652817423868,49.0,24.0,27.7434,2,15.0,58.0,2.0416666666666665,4.458333333333333,25.0,11,1,0,morning,0,True
training,trip-153726915490019048,IND000000ACB,IND125001AAA,2018-09-18 11:12:34.900422,2018-09-18 11:12:34.900422,thanos::sroute:aedca5c8-9daf-4619-b257-2bcbe34cb72c,FTL,Gurgaon_Bilaspur_HB (Haryana),Hisar_ModelTwn_P (Haryana),2018-09-18 18:27:35.062345,435.0,143.37381636112724,242.0,135.0,170.383,7,24.0,193.0,1.7925925925925925,3.2222222222222223,107.0,11,1,0,morning,0,True
training,trip-153726931254121200,IND306401AAB,IND305001AAC,2018-09-18 11:15:12.541512,2018-09-18 11:15:12.541512,thanos::sroute:a9578a65-c422-4066-9433-a79028e93441,Carting,Pali_Nayagaon_I (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),2018-09-18 17:44:24.319866,389.0,145.32320958256918,355.0,122.0,166.47660000000002,16,10.0,34.0,2.9098360655737703,3.1885245901639343,233.0,11,1,0,morning,0,True
training,trip-153726946228644099,IND751002AAB,IND760003AAB,2018-09-18 11:17:42.286679,2018-09-18 11:17:42.286679,thanos::sroute:d4c1cb5b-d8ac-4f5a-b143-c4edcdc33895,FTL,Bhubaneshwar_Hub (Orissa),Berhampur_Khajuria_I (Orissa),2018-09-18 17:48:02.859264,390.0,159.12087302814356,359.0,138.0,183.3876,8,0.0,31.0,2.601449275362319,2.8260869565217392,221.0,11,1,0,morning,0,True
training,trip-153726946228644099,IND754022AAA,IND751002AAB,2018-09-19 02:06:58.612736,2018-09-18 11:17:42.286679,thanos::sroute:d4c1cb5b-d8ac-4f5a-b143-c4edcdc33895,FTL,Tangi_SriDPP_D (Orissa),Bhubaneshwar_Hub (Orissa),2018-09-19 04:23:02.920826,136.0,66.14297097436089,124.0,52.0,70.2406,3,0.0,12.0,2.3846153846153846,2.6153846153846154,72.0,2,2,0,night,0,True
training,trip-153727005953703609,IND000000ACB,IND301001AAB,2018-09-18 11:27:39.537308,2018-09-18 11:27:39.537308,thanos::sroute:eb7227b4-9497-4ae2-ace1-a0c8f9743609,FTL,Gurgaon_Bilaspur_HB (Haryana),Alwar_Central_I_1 (Rajasthan),2018-09-18 17:25:22.833578,357.0,85.8725710175498,154.0,94.0,117.0073,4,23.0,203.0,1.6382978723404256,3.797872340425532,60.0,11,1,0,morning,0,True
training,trip-153727059726514387,IND621306AAA,IND625106AAA,2018-09-19 06:47:04.050647,2018-09-18 11:36:37.265539,thanos::sroute:bf1959ec-243a-47fe-8621-3e70c2e81251,FTL,Manapparai_BypassRd_D (Tamil Nadu),Melur_MduraiRD_D (Tamil Nadu),2018-09-19 09:03:17.404568,136.0,64.06656700274313,134.0,73.0,72.6065,3,28.0,2.0,1.8356164383561644,1.8630136986301369,61.0,6,2,0,morning,0,True
training,trip-153727059726514387,IND625106AAA,IND625008AAA,2018-09-19 09:03:17.404568,2018-09-18 11:36:37.265539,thanos::sroute:bf1959ec-243a-47fe-8621-3e70c2e81251,FTL,Melur_MduraiRD_D (Tamil Nadu),Madurai_Kappalur_H (Tamil Nadu),2018-09-19 10:24:23.213514,81.0,41.98079304263109,72.0,48.0,49.1214,2,31.0,9.0,1.5,1.6875,24.0,9,2,0,morning,0,True
training,trip-153727072552714811,IND421302AAG,IND000000ACB,2018-09-18 11:38:45.527412,2018-09-18 11:38:45.527412,thanos::sroute:19271c51-91cf-4bd7-8c7a-6e3f2d3c5db9,FTL,Bhiwandi_Mankoli_HB (Maharashtra),Gurgaon_Bilaspur_HB (Haryana),2018-09-20 00:48:56.482403,2230.0,1078.2001491926649,2039.0,968.0,1322.8555,48,1.0,191.0,2.106404958677686,2.303719008264463,1071.0,11,1,0,morning,0,True
training,trip-153727099729665517,IND231208AAA,IND231217AAA,2018-09-18 23:23:11.232375,2018-09-18 11:43:17.296924,thanos::sroute:f3756bb4-745e-49f3-8608-5a886527bb1e,FTL,Duddhi_MChwkDPP_D (Uttar Pradesh),Renukoot_Govind_D (Uttar Pradesh),2018-09-19 00:51:20.554231,88.0,19.544460098394783,52.0,24.0,34.023300000000006,1,52.0,36.0,2.1666666666666665,3.6666666666666665,28.0,23,1,0,evening,0,True
training,trip-153727099729665517,IND231217AAA,IND231225AAB,2018-09-19 00:51:20.554231,2018-09-18 11:43:17.296924,thanos::sroute:f3756bb4-745e-49f3-8608-5a886527bb1e,FTL,Renukoot_Govind_D (Uttar Pradesh),Anpara_Parasi_D (Uttar Pradesh),2018-09-19 02:22:59.764005,91.0,28.206676290497537,60.0,26.0,37.1747,2,18.0,31.0,2.3076923076923075,3.5,34.0,0,2,0,night,0,True
training,trip-153727099729665517,IND231225AAB,IND486886AAA,2018-09-19 02:22:59.764005,2018-09-18 11:43:17.296924,thanos::sroute:f3756bb4-745e-49f3-8608-5a886527bb1e,FTL,Anpara_Parasi_D (Uttar Pradesh),Singrauli_Waidhan_D (Madhya Pradesh),2018-09-19 03:36:20.593820,73.0,19.344686362931288,44.0,27.0,23.9771,1,44.0,29.0,1.6296296296296295,2.7037037037037037,17.0,2,2,0,night,0,True
training,trip-153727099729665517,IND486886AAA,IND486889AAA,2018-09-19 03:36:20.593820,2018-09-18 11:43:17.296924,thanos::sroute:f3756bb4-745e-49f3-8608-5a886527bb1e,FTL,Singrauli_Waidhan_D (Madhya Pradesh),Singrauli_Ward8DPP_D (Madhya Pradesh),2018-09-19 05:08:18.478848,91.0,15.25389091185886,46.0,21.0,24.9912,1,46.0,45.0,2.1904761904761907,4.333333333333333,25.0,3,2,0,night,0,True
training,trip-153727099729665517,IND486889AAA,IND231205AAA,2018-09-19 05:08:18.478848,2018-09-18 11:43:17.296924,thanos::sroute:f3756bb4-745e-49f3-8608-5a886527bb1e,FTL,Singrauli_Ward8DPP_D (Madhya Pradesh),Chopan_PreetDPP_D (Uttar Pradesh),2018-09-19 08:06:16.675194,177.0,47.30624498866067,144.0,65.0,82.3666,3,6.0,33.0,2.2153846153846155,2.723076923076923,79.0,5,2,0,night,0,True
training,trip-153727099729665517,IND231205AAA,IND231216AAA,2018-09-19 08:06:16.675194,2018-09-18 11:43:17.296924,thanos::sroute:f3756bb4-745e-49f3-8608-5a886527bb1e,FTL,Chopan_PreetDPP_D (Uttar Pradesh),Robertsganj_ArtoDPP_D (Uttar Pradesh),2018-09-19 09:31:56.295850,85.0,21.63125711671108,85.0,25.0,27.4329,1,85.0,0.0,3.4,3.4,60.0,8,2,0,morning,0,True
training,trip-153727157470283104,IND784176AAA,IND781018AAB,2018-09-20 01:56:34.529856,2018-09-18 11:52:54.703090,thanos::sroute:d010efca-d90d-4977-b987-eae68c597306,FTL,Bishwanath_ChrliDPP_D (Assam),Guwahati_Hub (Assam),2018-09-20 10:07:53.714709,491.0,162.31734573592252,478.0,180.0,236.7447,8,30.0,13.0,2.6555555555555554,2.727777777777778,298.0,1,3,0,night,0,True
training,trip-153727170155504477,IND160002AAC,IND144001AAB,2018-09-18 11:55:01.555311,2018-09-18 11:55:01.555311,thanos::sroute:727b9433-49db-4b56-b560-c7c8fe23e58b,FTL,Chandigarh_Mehmdpur_H (Punjab),Jalandhar_DPC (Punjab),2018-09-18 21:21:42.941958,566.0,148.0564397997954,239.0,121.0,168.3578,6,22.0,327.0,1.975206611570248,4.677685950413223,118.0,11,1,0,morning,0,True
training,trip-153727170155504477,IND144001AAC,IND000000ACA,2018-09-19 00:30:34.153915,2018-09-18 11:55:01.555311,thanos::sroute:727b9433-49db-4b56-b560-c7c8fe23e58b,FTL,Jalandhar_Sodal Road (Punjab),Ludhiana_MilrGanj_HB (Punjab),2018-09-19 07:04:08.319513,393.0,62.574192168423366,102.0,53.0,71.1327,3,29.0,291.0,1.9245283018867925,7.415094339622642,49.0,0,2,0,night,0,True
training,trip-153727170155504477,IND000000ACA,IND160002AAC,2018-09-19 07:04:08.319513,2018-09-18 11:55:01.555311,thanos::sroute:727b9433-49db-4b56-b560-c7c8fe23e58b,FTL,Ludhiana_MilrGanj_HB (Punjab),Chandigarh_Mehmdpur_H (Punjab),2018-09-19 10:50:35.942769,226.0,87.46433029097264,95.0,62.0,88.266,4,21.0,131.0,1.532258064516129,3.6451612903225805,33.0,7,2,0,morning,0,True
training,trip-153727173476659477,IND562132AAA,IND560099AAB,2018-09-18 11:55:34.766856,2018-09-18 11:55:34.766856,thanos::sroute:f9784448-ffd3-4a4c-957f-b7fa68c149ed,FTL,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),2018-09-18 16:17:14.829147,261.0,39.48272047637261,68.0,50.0,49.9079,2,31.0,193.0,1.36,5.22,18.0,11,1,0,morning,0,True
training,trip-153727173476659477,IND560099AAB,IND683511AAA,2018-09-18 16:17:14.829147,2018-09-18 11:55:34.766856,thanos::sroute:f9784448-ffd3-4a4c-957f-b7fa68c149ed,FTL,Bengaluru_Bomsndra_HB (Karnataka),Aluva_Peedika_H (Kerala),2018-09-19 04:13:54.515290,716.0,331.87198382300176,604.0,430.0,472.2494,16,21.0,112.0,1.4046511627906977,1.6651162790697673,174.0,16,1,0,afternoon,0,True
training,trip-153727203708460685,IND560300AAA,IND560099AAB,2018-09-18 12:00:37.084832,2018-09-18 12:00:37.084832,thanos::sroute:77656087-fa8a-4779-b05a-cebc5a8d7241,Carting,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),2018-09-18 15:15:01.472354,194.0,41.868214598007846,166.0,56.0,52.933,5,16.0,28.0,2.9642857142857144,3.4642857142857144,110.0,12,1,0,afternoon,0,True
training,trip-153727205616779121,IND834002AAB,IND826004AAA,2018-09-18 12:00:56.168087,2018-09-18 12:00:56.168087,thanos::sroute:de0c83be-7a36-46cd-983b-8799fbe8dedc,Carting,Ranchi_Hub (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand),2018-09-18 21:30:01.939212,569.0,119.7345906077405,389.0,127.0,169.2512,14,11.0,180.0,3.062992125984252,4.480314960629921,262.0,12,1,0,afternoon,0,True
training,trip-153727208237059507,IND421302AAG,IND400072AAA,2018-09-18 12:01:22.370868,2018-09-18 12:01:22.370868,thanos::sroute:ad01057e-be3e-42d5-8380-4fd6d174ec89,Carting,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_Tejpal_M (Maharashtra),2018-09-18 18:55:42.946945,414.0,21.4093586799088,56.0,23.0,27.8402,3,8.0,358.0,2.4347826086956523,18.0,33.0,12,1,0,afternoon,0,True
training,trip-153727240341656331,IND271210AAA,IND271001AAA,2018-09-19 04:41:03.051604,2018-09-18 12:06:43.416840,thanos::sroute:eb6f76d9-015d-4e25-bb5e-1469422c82a7,Carting,Tulsipur_Central_DPP_1 (Uttar Pradesh),Gonda_KotwaliN_D (Uttar Pradesh),2018-09-19 09:47:40.750836,306.0,60.76538042099428,150.0,48.0,67.724,7,10.0,156.0,3.125,6.375,102.0,4,2,0,night,0,True
training,trip-153727255364408594,IND313001AAB,IND312001AAA,2018-09-18 12:09:13.644480,2018-09-18 12:09:13.644480,thanos::sroute:037072f0-dc09-4a64-a5b7-0d0dc43873ae,FTL,Udaipur_Mangri_I (Rajasthan),Chittaurgarh_DC (Rajasthan),2018-09-18 23:59:42.227306,710.0,94.299163292783,164.0,79.0,108.4147,5,10.0,546.0,2.0759493670886076,8.987341772151899,85.0,12,1,0,afternoon,0,True
training,trip-153727255364408594,IND312001AAA,IND311001AAA,2018-09-18 23:59:42.227306,2018-09-18 12:09:13.644480,thanos::sroute:037072f0-dc09-4a64-a5b7-0d0dc43873ae,FTL,Chittaurgarh_DC (Rajasthan),Bhilwara_DC (Rajasthan),2018-09-19 01:38:52.992915,99.0,49.60374928616317,76.0,46.0,59.146800000000006,3,10.0,23.0,1.6521739130434783,2.152173913043478,30.0,23,1,0,evening,0,True
training,trip-153727255364408594,IND313324AAA,IND313001AAB,2018-09-19 04:34:32.526872,2018-09-18 12:09:13.644480,thanos::sroute:037072f0-dc09-4a64-a5b7-0d0dc43873ae,FTL,Rajsamand_kankroli_D (Rajasthan),Udaipur_Mangri_I (Rajasthan),2018-09-19 06:39:13.627267,124.0,52.3141757468773,95.0,48.0,65.7435,3,10.0,29.0,1.9791666666666667,2.5833333333333335,47.0,4,2,0,night,0,True
training,trip-153727335422450815,IND562132AAA,IND560099AAB,2018-09-18 12:22:34.224771,2018-09-18 12:22:34.224771,thanos::sroute:2c5201b3-3fc7-4a68-a2f7-cb7fb711bae1,Carting,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),2018-09-18 16:28:21.517390,245.0,39.41510550144701,77.0,48.0,49.8762,5,7.0,168.0,1.6041666666666667,5.104166666666667,29.0,12,1,0,afternoon,0,True
training,trip-153727415403661372,IND522647AAA,IND523201AAA,2018-09-19 03:15:06.007106,2018-09-18 12:35:54.037017,thanos::sroute:9d8430fd-1c24-4edb-ba79-4178460f70fd,FTL,Vinukonda_Kothapet_D (Andhra Pradesh),Addanki_Oilmilrd_D (Andhra Pradesh),2018-09-19 05:07:45.435098,112.0,35.2345068092381,76.0,50.0,59.9626,2,26.0,36.0,1.52,2.24,26.0,3,2,0,night,0,True
training,trip-153727473371235899,IND400072AAB,IND421302AAG,2018-09-18 12:45:33.712619,2018-09-18 12:45:33.712619,thanos::sroute:b311e31a-9e68-4e8b-9254-904e150af0eb,Carting,Mumbai Hub (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2018-09-18 16:33:36.130801,228.0,21.948792186955615,168.0,22.0,27.7311,3,14.0,60.0,7.636363636363637,10.363636363636363,146.0,12,1,0,afternoon,0,True
training,trip-153727514246033794,IND501359AAE,IND585104AAA,2018-09-18 12:52:22.460600,2018-09-18 12:52:22.460600,thanos::sroute:ace9e650-93bd-49ab-9400-8ed7a29c1a78,FTL,Hyderabad_Shamshbd_H (Telangana),Gulbarga_Nehrugnj_I (Karnataka),2018-09-18 21:17:43.254588,505.0,165.12472830119378,276.0,168.0,213.8261,8,24.0,229.0,1.6428571428571428,3.005952380952381,108.0,12,1,0,afternoon,0,True
training,trip-153727518570115058,IND382430AAB,IND364004AAB,2018-09-18 12:53:05.701394,2018-09-18 12:53:05.701394,thanos::sroute:36137a0d-fb48-4f31-8fc0-d3a938652f7f,FTL,Ahmedabad_East_H_1 (Gujarat),Bhavnagar_ChtrGIDC_IP (Gujarat),2018-09-18 21:15:20.400747,502.0,139.13080834450722,241.0,132.0,158.2653,7,22.0,261.0,1.8257575757575757,3.803030303030303,109.0,12,1,0,afternoon,0,True
training,trip-153727520107214067,IND562132AAA,IND583101AAA,2018-09-18 12:53:21.072403,2018-09-18 12:53:21.072403,thanos::sroute:a4865515-71e9-4dc8-8bae-aec5a3645e4c,FTL,Bangalore_Nelmngla_H (Karnataka),Bellary_Dc (Karnataka),2018-09-19 00:03:04.373358,669.0,237.1932940036331,477.0,215.0,290.1455,1,477.0,192.0,2.218604651162791,3.1116279069767443,262.0,12,1,0,afternoon,0,True
training,trip-153727520107214067,IND583101AAA,IND577535AAC,2018-09-19 00:03:04.373358,2018-09-18 12:53:21.072403,thanos::sroute:a4865515-71e9-4dc8-8bae-aec5a3645e4c,FTL,Bellary_Dc (Karnataka),Molakalmuru_KnsgraRD_D (Karnataka),2018-09-19 02:53:59.974250,170.0,51.87579928854478,74.0,43.0,60.45,3,14.0,96.0,1.7209302325581395,3.953488372093023,31.0,0,2,0,night,0,True
training,trip-153727520107214067,IND577535AAC,IND577522AAA,2018-09-19 02:53:59.974250,2018-09-18 12:53:21.072403,thanos::sroute:a4865515-71e9-4dc8-8bae-aec5a3645e4c,FTL,Molakalmuru_KnsgraRD_D (Karnataka),Challakere_Shivangr_D (Karnataka),2018-09-19 04:10:37.936938,76.0,46.6313097703672,54.0,39.0,56.0667,3,6.0,22.0,1.3846153846153846,1.9487179487179487,15.0,2,2,0,night,0,True
training,trip-153727520107214067,IND577522AAA,IND562132AAA,2018-09-19 04:10:37.936938,2018-09-18 12:53:21.072403,thanos::sroute:a4865515-71e9-4dc8-8bae-aec5a3645e4c,FTL,Challakere_Shivangr_D (Karnataka),Bangalore_Nelmngla_H (Karnataka),2018-09-19 08:15:45.291002,245.0,159.4269331736064,214.0,139.0,183.5067,8,11.0,31.0,1.539568345323741,1.7625899280575539,75.0,4,2,0,night,0,True
training,trip-153727521367860059,IND131028AAB,IND000000ACB,2018-09-18 12:53:33.678877,2018-09-18 12:53:33.678877,thanos::sroute:eb3db1d7-ad21-4411-af92-e639e315c118,Carting,Sonipat_Kundli_H (Haryana),Gurgaon_Bilaspur_HB (Haryana),2018-09-18 18:32:28.452098,338.0,72.22487824190182,155.0,97.0,107.6403,9,12.0,183.0,1.597938144329897,3.484536082474227,58.0,12,1,0,afternoon,0,True
training,trip-153727522055442444,IND121002AAB,IND000000ACB,2018-09-18 12:53:40.554674,2018-09-18 12:53:40.554674,thanos::sroute:074b1ab2-c84c-42a1-a662-098ded0b3e97,Carting,Faridabad_Mthurard_L (Haryana),Gurgaon_Bilaspur_HB (Haryana),2018-09-18 17:42:22.498037,288.0,46.78497506585608,104.0,65.0,77.4863,6,5.0,184.0,1.6,4.430769230769231,39.0,12,1,0,afternoon,0,True
training,trip-153727527931422199,IND000000ACB,IND131028AAB,2018-09-18 12:54:39.314577,2018-09-18 12:54:39.314577,thanos::sroute:636bf2f3-59fe-466b-a720-cbc022bd7cf4,Carting,Gurgaon_Bilaspur_HB (Haryana),Sonipat_Kundli_H (Haryana),2018-09-18 20:09:31.679812,434.0,69.88767900816092,215.0,97.0,86.2933,8,14.0,219.0,2.216494845360825,4.474226804123711,118.0,12,1,0,afternoon,0,True
training,trip-153727563654125783,IND382430AAB,IND370201AAA,2018-09-18 13:00:36.541514,2018-09-18 13:00:36.541514,thanos::sroute:cb240b73-9427-4a7e-ac84-c3d56fce2b5e,FTL,Ahmedabad_East_H_1 (Gujarat),Gandhidham_Sector1A_IP (Gujarat),2018-09-19 00:44:48.751512,704.0,254.40721621744024,453.0,320.0,312.2794,12,21.0,251.0,1.415625,2.2,133.0,13,1,0,afternoon,0,True
training,trip-153727599847209225,IND000000ACB,IND421302AAG,2018-09-18 13:06:38.472369,2018-09-18 13:06:38.472369,thanos::sroute:6f20715d-5684-4595-a986-2836d48fc5b1,FTL,Gurgaon_Bilaspur_HB (Haryana),Bhiwandi_Mankoli_HB (Maharashtra),2018-09-20 01:53:02.697871,2206.0,1078.2718340430802,1858.0,964.0,1323.3816000000002,49,5.0,348.0,1.9273858921161826,2.288381742738589,894.0,13,1,0,afternoon,0,True
training,trip-153727611075812700,IND500008AAD,IND501359AAE,2018-09-18 13:08:30.758371,2018-09-18 13:08:30.758371,thanos::sroute:efc2de03-b17a-427b-8884-7930254af81f,Carting,Hyderabad_Tolichwk_L (Telangana),Hyderabad_Shamshbd_H (Telangana),2018-09-18 20:10:45.869010,422.0,17.046954921964396,325.0,23.0,25.1678,2,18.0,97.0,14.130434782608695,18.347826086956523,302.0,13,1,0,afternoon,0,True
training,trip-153727622862694892,IND781018AAB,IND793001AAA,2018-09-18 13:10:28.627174,2018-09-18 13:10:28.627174,thanos::sroute:d4dada26-5c1b-4a6f-be31-34a395e9a581,FTL,Guwahati_Hub (Assam),Shillong (Meghalaya),2018-09-18 18:07:27.540033,296.0,62.97906314473105,171.0,100.0,125.9698,3,45.0,125.0,1.71,2.96,71.0,13,1,0,afternoon,0,True
training,trip-153727635301149163,IND110044AAB,IND131028AAB,2018-09-18 13:12:33.011756,2018-09-18 13:12:33.011756,thanos::sroute:a5551235-c46a-4e2c-9e91-b21471722b74,Carting,Del_Okhla_PC (Delhi),Sonipat_Kundli_H (Haryana),2018-09-18 16:38:52.507464,206.0,40.63589483152104,116.0,53.0,43.9709,5,9.0,90.0,2.188679245283019,3.8867924528301887,63.0,13,1,0,afternoon,0,True
training,trip-153727637007654150,IND160002AAC,IND000000ACA,2018-09-18 13:12:50.076779,2018-09-18 13:12:50.076779,thanos::sroute:d8b111ec-196b-4e35-a270-ad74e3beaa50,FTL,Chandigarh_Mehmdpur_H (Punjab),Ludhiana_MilrGanj_HB (Punjab),2018-09-18 19:48:03.574819,395.0,89.20377307718185,111.0,69.0,97.5878,5,2.0,284.0,1.608695652173913,5.72463768115942,42.0,13,1,0,afternoon,0,True
training,trip-153727640643043678,IND501359AAG,IND000000ACN,2018-09-18 13:13:26.430840,2018-09-18 13:13:26.430840,thanos::sroute:402604bf-e4e3-4723-85ae-a3a46a73f2ed,Carting,Hyderabad_South_R_11 (Telangana),Hyderabad_Mhdiptnm_C (Telangana),2018-09-18 17:16:08.910410,242.0,16.4614411536343,94.0,19.0,25.4977,2,13.0,148.0,4.947368421052632,12.736842105263158,75.0,13,1,0,afternoon,0,True
training,trip-153727661995707913,IND560099AAB,IND562132AAA,2018-09-18 13:16:59.957311,2018-09-18 13:16:59.957311,thanos::sroute:4d5c8dc5-b60e-4450-a4fe-c83bd859405f,Carting,Bengaluru_Bomsndra_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka),2018-09-18 16:52:03.307928,215.0,40.05050161660945,110.0,58.0,46.6624,5,10.0,105.0,1.896551724137931,3.706896551724138,52.0,13,1,0,afternoon,0,True
training,trip-153727662212239301,IND580028AAA,IND590016AAA,2018-09-18 13:17:02.122632,2018-09-18 13:17:02.122632,thanos::sroute:e2263654-53fa-4faa-ad8a-7956bcae63b2,FTL,Hubli_Adargchi_IP (Karnataka),Belgaum_Dc (Karnataka),2018-09-19 01:27:55.373427,730.0,93.19420990323697,158.0,74.0,103.1669,5,10.0,572.0,2.135135135135135,9.864864864864865,84.0,13,1,0,afternoon,0,True
training,trip-153727662285871899,IND756100AAC,IND758034AAA,2018-09-18 13:17:02.858949,2018-09-18 13:17:02.858949,thanos::sroute:38e6d56f-8d2e-44c8-9366-85501ed55513,FTL,Bhadrak_Central_I_2 (Orissa),Joda_Central_D_1 (Orissa),2018-09-19 00:22:22.092123,665.0,154.31740956291728,648.0,179.0,243.6903,6,0.0,17.0,3.6201117318435756,3.7150837988826817,469.0,13,1,0,afternoon,0,True
training,trip-153727668181721848,IND562132AAA,IND712311AAA,2018-09-18 13:18:01.817684,2018-09-18 13:18:01.817684,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,Bangalore_Nelmngla_H (Karnataka),Kolkata_Dankuni_HB (West Bengal),2018-09-21 02:49:17.695674,3691.0,1566.3560951311383,3306.0,1369.0,1851.079,72,16.0,385.0,2.414901387874361,2.696128560993426,1937.0,13,1,0,afternoon,0,True
training,trip-153727679531643140,IND302014AAA,IND303702AAB,2018-09-18 13:19:55.316708,2018-09-18 13:19:55.316708,thanos::sroute:ae5c430f-6153-48d1-8fe5-d5f0bbc68041,FTL,Jaipur_Hub (Rajasthan),Chomu_ShsmlDPP_D (Rajasthan),2018-09-18 17:13:15.861425,233.0,43.887427828088015,82.0,39.0,52.081300000000006,2,39.0,151.0,2.1025641025641026,5.9743589743589745,43.0,13,1,0,afternoon,0,True
