source_center,destination_center,observation_count,trip_count,route_type_count,median_osrm_time_min,median_osrm_distance_km,median_actual_movement_min,median_actual_elapsed_min,median_movement_delay_ratio,mean_movement_delay_ratio,median_excess_min,total_excess_min,breach_rate,chronic_delay,sla_breach_contribution_pct,corridor_priority_score,recommended_intervention
IND413709AAA,IND423109AAA,10,10,1,27.0,29.43975,54.5,79.0,1.982804232804233,2.0158123868468696,27.0,280.0,1.0,True,0.05557716889901628,56.443381180223284,Audit departure window and facility handoff
IND575004AAB,IND574211AAA,8,8,1,17.0,24.77365,36.0,95.0,2.1160130718954244,3.1647773692810457,19.0,295.0,1.0,True,0.04446173511921303,56.328748006379584,Audit departure window and facility handoff
IND515865AAB,IND515761AAA,13,13,1,33.0,40.6439,55.0,63.0,1.696969696969697,1.6843968531468532,23.0,288.0,1.0,True,0.07225031956872117,56.31479266347688,Audit departure window and facility handoff
IND509124AAA,IND509103AAB,8,8,1,39.5,45.5189,81.0,104.5,2.0477564102564103,2.001362179487179,41.5,317.0,1.0,True,0.04446173511921303,56.28887559808613,Audit departure window and facility handoff
IND201301AAD,IND110037AAM,2,2,1,36.0,35.39905,188.5,230.0,5.252123552123551,5.252123552123551,152.5,305.0,1.0,False,0.011115433779803258,56.271929824561404,Monitor; current evidence does not justify capital action
IND132103AAA,IND131028AAB,3,3,1,45.0,59.3272,169.0,297.0,2.913793103448276,3.291850069797143,111.0,328.0,1.0,False,0.016673150669704886,56.22208931419458,Monitor; current evidence does not justify capital action
IND533106AAA,IND533003AAA,2,2,1,56.0,60.48480000000001,220.5,254.5,3.9569875279820916,3.9569875279820916,164.5,329.0,1.0,False,0.011115433779803258,56.21212121212121,Monitor; current evidence does not justify capital action
IND572101AAA,IND561203AAB,8,8,1,42.5,56.97095,83.0,118.0,2.0,2.0,41.5,339.0,1.0,True,0.04446173511921303,56.188197767145134,Audit departure window and facility handoff
IND509324AAA,IND508248AAB,7,7,1,34.0,48.359300000000005,75.0,85.0,2.2058823529411766,2.2890028738768238,41.0,302.0,1.0,True,0.0389040182293114,56.1543062200957,Audit departure window and facility handoff
IND341505AAA,IND341503AAB,6,6,1,68.0,80.62245000000001,137.5,181.5,2.007459505541347,2.0413824950269963,69.0,427.0,1.0,True,0.03334630133940977,56.092503987240825,Audit departure window and facility handoff
IND508248AAB,IND508377AAB,11,11,1,34.0,48.7195,60.0,74.0,1.8125,1.8046867645129678,26.0,305.0,1.0,True,0.06113488578891791,56.08951355661883,Audit departure window and facility handoff
IND562132AAA,IND560060AAB,16,16,1,28.0,25.76235,40.5,96.0,1.4735221674876846,1.6857809934318555,13.5,304.0,1.0,True,0.08892347023842606,56.071570972886754,Assess parallel route and capacity relief
IND263401AAA,IND263153AAB,9,9,1,39.0,40.2126,71.0,693.0,1.8205128205128205,2.0856500224921275,32.0,380.0,1.0,True,0.05001945200911465,56.06259968102073,Audit departure window and facility handoff
IND828401AAB,IND826004AAA,6,6,1,21.5,29.56185,59.0,301.0,2.678571428571429,2.887987012987013,36.5,245.0,1.0,True,0.03334630133940977,56.0316985645933,Audit departure window and facility handoff
IND231217AAA,IND231225AAB,7,7,1,26.0,36.3769,61.0,95.0,2.4,2.4092307692307693,35.0,252.0,1.0,True,0.0389040182293114,56.015749601275914,Audit departure window and facility handoff
IND581115AAC,IND581110AAE,13,13,1,26.0,33.9326,45.0,71.0,1.7307692307692308,1.8021597633136095,19.0,267.0,1.0,True,0.07225031956872117,55.98883572567783,Audit departure window and facility handoff
IND501359AAE,IND509358AAA,12,12,1,27.0,36.89165,42.0,170.0,1.5555555555555556,2.1163851580518247,15.0,363.0,1.0,True,0.06669260267881955,55.977870813397125,Audit departure window and facility handoff
IND845412AAB,IND845401AAA,11,11,1,27.0,36.4615,51.0,81.0,1.8518518518518519,1.953604717722365,23.0,282.0,0.8181818181818182,True,0.05001945200911465,55.973883572567786,Audit departure window and facility handoff
IND421302AAR,IND400612AAA,10,10,1,12.0,14.2547,28.0,80.5,2.390151515151515,2.4690209790209794,16.0,178.0,1.0,True,0.05557716889901628,55.9499601275917,Audit departure window and facility handoff
IND802213AAB,IND802212AAA,5,5,1,17.0,19.7494,59.0,61.0,3.5,3.5341993464052286,40.0,218.0,1.0,True,0.02778858444950814,55.9469696969697,Audit departure window and facility handoff
IND826004AAA,IND209304AAA,3,3,1,578.0,803.823,997.0,1078.0,1.7249134948096885,1.733738319060226,419.0,1273.0,1.0,False,0.016673150669704886,55.938995215311,Monitor; current evidence does not justify capital action
IND363421AAB,IND364710AAA,9,9,1,38.0,54.4647,74.0,94.0,1.8974358974358974,1.9931773879142298,35.0,344.0,1.0,True,0.05001945200911465,55.93700159489633,Audit departure window and facility handoff
IND360490AAA,IND362001AAA,7,7,1,36.0,43.306,80.0,97.0,2.1621621621621623,2.2241959683136154,43.0,305.0,1.0,True,0.0389040182293114,55.864234449760765,Audit departure window and facility handoff
IND396321AAA,IND396580AAB,11,11,1,32.0,42.1252,56.0,75.0,1.8125,1.8649482551779295,26.0,299.0,1.0,True,0.06113488578891791,55.838317384370015,Audit departure window and facility handoff
IND560300AAA,IND560043AAC,22,22,1,31.5,29.95935,38.5,86.5,1.21875,1.480374122456234,7.0,332.0,0.5,True,0.06113488578891791,55.834330143540654,Assess parallel route and capacity relief
IND454001AAA,IND457001AAA,13,13,1,89.0,87.4747,103.0,138.0,1.1555555555555554,1.3696747073151567,14.0,429.0,0.38461538461538464,False,0.02778858444950814,55.818381180223284,Monitor; current evidence does not justify capital action
IND400701AAA,IND410206AAA,9,9,1,20.0,23.6882,42.0,69.0,2.210526315789474,2.299624060150376,23.0,231.0,1.0,True,0.05001945200911465,55.80841307814992,Audit departure window and facility handoff
IND250002AAA,IND131028AAB,5,5,1,67.0,81.0077,132.0,373.0,2.0,2.4368532251553208,65.0,486.0,1.0,True,0.02778858444950814,55.76654704944178,Audit departure window and facility handoff
IND205135AAA,IND283203AAA,8,8,2,19.0,23.59415,44.0,80.5,2.2578947368421054,2.5949561403508774,24.5,245.0,1.0,True,0.04446173511921303,55.73664274322169,Evaluate FTL/Carting shift on supported corridor
IND302014AAB,IND302006AAA,12,12,1,16.0,16.542949999999998,31.0,69.0,1.9393382352941178,2.1348924291938998,15.5,220.0,1.0,True,0.06669260267881955,55.6359649122807,Audit departure window and facility handoff
IND786190AAA,IND792103AAB,6,6,1,37.0,49.9456,87.0,91.0,2.3843843843843846,2.3053489060748587,50.5,282.0,1.0,True,0.03334630133940977,55.614035087719294,Audit departure window and facility handoff
IND600056AAB,IND600076AAB,8,8,1,36.0,45.38235,75.5,230.5,2.039118065433855,2.0572216013005487,38.5,306.0,1.0,True,0.04446173511921303,55.58512759170654,Audit departure window and facility handoff
IND736135AAA,IND736165AAA,5,5,1,37.0,38.8109,96.0,112.0,2.5526315789473686,2.5499306825622616,59.0,285.0,1.0,True,0.02778858444950814,55.572169059011166,Audit departure window and facility handoff
IND638501AAB,IND641062AAD,11,11,1,75.0,80.297,110.0,167.0,1.4473684210526316,1.5427272727272727,34.0,449.0,0.8181818181818182,True,0.05001945200911465,55.528309409888365,Audit departure window and facility handoff
IND509358AAA,IND508248AAB,5,5,1,59.0,82.9442,127.0,155.0,2.189655172413793,2.2632963179427237,69.0,370.0,1.0,True,0.02778858444950814,55.425637958532704,Audit departure window and facility handoff
IND201307AAA,IND201301AAL,20,20,1,21.0,19.573349999999998,32.0,68.0,1.4931818181818182,1.6160992535928596,10.5,273.0,0.65,True,0.07225031956872117,55.39374003189792,Assess parallel route and capacity relief
IND444203AAA,IND444005AAB,5,5,1,40.0,50.5628,100.0,432.0,2.5,2.4581478007087765,60.0,290.0,1.0,True,0.02778858444950814,55.37679425837321,Audit departure window and facility handoff
IND131028AAB,IND201204AAA,7,7,1,47.0,63.058800000000005,94.0,300.0,2.0,2.055016423513884,47.0,360.0,1.0,True,0.0389040182293114,55.35386762360447,Audit departure window and facility handoff
IND636705AAB,IND562132AAA,5,5,1,155.0,151.5052,283.0,381.0,1.8376623376623376,1.784214495182237,129.0,606.0,1.0,True,0.02778858444950814,55.33891547049441,Audit departure window and facility handoff
IND606105AAA,IND606201AAC,11,11,1,54.0,73.099,88.0,102.0,1.6111111111111112,1.6211658860054583,33.0,371.0,1.0,True,0.06113488578891791,55.31997607655502,Audit departure window and facility handoff
IND673592AAA,IND673121AAA,11,11,1,17.0,18.16,32.0,57.0,2.0,2.250668449197861,15.0,223.0,1.0,True,0.06113488578891791,55.30003987240829,Audit departure window and facility handoff
IND627005AAA,IND628801AAA,12,12,1,44.5,45.7727,70.0,117.5,1.5975158562367864,1.5956776231751804,26.0,332.0,0.9166666666666666,True,0.06113488578891791,55.291068580542266,Audit departure window and facility handoff
IND781018AAB,IND785001AAA,2,2,1,242.5,331.44264999999996,538.0,796.5,2.2180984933510186,2.2180984933510186,295.5,591.0,1.0,False,0.011115433779803258,55.23624401913876,Monitor; current evidence does not justify capital action
IND504293AAA,IND505001AAB,3,3,1,118.0,147.64329999999998,267.0,377.0,2.26271186440678,2.23126488303684,149.0,438.0,1.0,False,0.016673150669704886,55.181419457735245,Monitor; current evidence does not justify capital action
IND485771AAA,IND486771AAA,1,1,1,91.0,124.0555,481.0,481.0,5.285714285714286,5.285714285714286,390.0,390.0,1.0,False,0.005557716889901629,55.07077352472089,Monitor; current evidence does not justify capital action
IND600056AAB,IND631501AAA,6,6,1,34.0,44.4848,80.0,200.0,2.4171122994652405,2.3031788472964942,47.0,263.0,1.0,True,0.03334630133940977,55.01495215311005,Audit departure window and facility handoff
IND571104AAA,IND577598AAB,11,11,1,20.0,28.3782,37.0,52.0,1.9473684210526316,2.052348847324924,18.0,233.0,1.0,True,0.06113488578891791,54.996012759170654,Audit departure window and facility handoff
IND121004AAC,IND121004AAB,3,3,1,12.0,15.2706,87.0,99.0,8.7,7.214102564102563,77.0,217.0,1.0,False,0.016673150669704886,54.996012759170654,Monitor; current evidence does not justify capital action
IND302014AAA,IND303702AAB,6,6,1,38.0,51.9977,83.5,237.0,2.1842105263157894,2.3849527665317143,45.0,318.0,1.0,True,0.03334630133940977,54.978070175438596,Audit departure window and facility handoff
IND362560AAA,IND362150AAA,8,8,1,61.0,73.2015,109.5,122.0,1.8101092896174862,1.813302251344086,49.0,399.0,1.0,True,0.04446173511921303,54.90530303030303,Audit departure window and facility handoff
IND121004AAB,IND121001AAA,19,19,1,11.0,11.509,20.0,49.0,1.8181818181818181,1.8318511897459266,8.0,180.0,1.0,True,0.10559662090813093,54.90231259968101,Assess parallel route and capacity relief
IND302014AAA,IND306401AAB,2,2,1,220.5,302.1241,495.0,729.5,2.2460691500308707,2.2460691500308707,274.5,549.0,1.0,False,0.011115433779803258,54.890350877192986,Monitor; current evidence does not justify capital action
IND641062AAD,IND638401AAA,9,9,1,43.0,54.008,78.0,288.0,1.813953488372093,1.9016779890231834,36.0,352.0,1.0,True,0.05001945200911465,54.8335326953748,Audit departure window and facility handoff
IND626138AAA,IND625008AAA,11,11,1,61.0,66.4281,94.0,109.0,1.5396825396825398,1.5670918579598412,34.0,384.0,0.9090909090909091,True,0.05557716889901628,54.826555023923454,Audit departure window and facility handoff
IND560300AAB,IND563101AAB,9,9,1,58.0,66.9706,100.0,155.0,1.7413793103448276,1.7438247858723726,41.0,384.0,1.0,True,0.05001945200911465,54.81858054226475,Audit departure window and facility handoff
IND743513AAA,IND743347AAA,8,8,1,36.0,51.94585,72.5,113.0,1.9583333333333335,2.0934215465465464,35.0,321.0,1.0,True,0.04446173511921303,54.78269537480064,Audit departure window and facility handoff
IND363310AAB,IND382430AAB,9,9,1,143.0,128.3247,203.0,216.0,1.4097222222222223,1.442421004921005,59.0,571.0,1.0,True,0.05001945200911465,54.73783891547049,Audit departure window and facility handoff
IND274304AAA,IND274304AAB,4,4,1,13.0,19.49525,63.0,87.5,5.038461538461538,4.884615384615385,50.5,198.0,1.0,False,0.022230867559606515,54.73385167464115,Monitor; current evidence does not justify capital action
IND207247AAB,IND205001AAB,5,5,1,54.0,51.3904,126.0,228.0,2.3333333333333335,2.140740740740741,72.0,308.0,1.0,True,0.02778858444950814,54.722886762360446,Audit departure window and facility handoff
IND628613AAA,IND627005AAA,10,10,1,47.0,39.774,82.5,92.5,1.7446808510638299,1.7555587434966005,35.0,339.0,1.0,True,0.05557716889901628,54.7159090909091,Audit departure window and facility handoff
IND380006AAA,IND382430AAB,9,9,1,10.0,13.3915,26.0,50.0,2.6,2.71672278338945,16.0,156.0,1.0,True,0.05001945200911465,54.71491228070175,Audit departure window and facility handoff
IND425409AAA,IND425406AAA,6,6,1,36.0,50.4679,80.0,92.0,2.320707070707071,2.3235690235690236,45.5,275.0,1.0,True,0.03334630133940977,54.69098883572568,Audit departure window and facility handoff
IND486886AAA,IND486889AAA,7,7,1,20.0,24.7239,48.0,91.0,2.4,2.5743537414965987,28.0,229.0,1.0,True,0.0389040182293114,54.634170653907496,Audit departure window and facility handoff
IND395023AAD,IND395001AAA,7,7,1,13.0,13.6887,33.0,81.0,2.5384615384615383,3.326923076923077,20.0,210.0,1.0,True,0.0389040182293114,54.628189792663484,Audit departure window and facility handoff
IND251309AAB,IND131028AAB,6,6,1,70.5,69.83850000000001,140.0,166.0,1.971825396825397,1.949010002041233,69.0,403.0,1.0,True,0.03334630133940977,54.599282296650706,Audit departure window and facility handoff
IND207123AAA,IND202001AAB,1,1,1,51.0,70.0116,413.0,479.0,8.098039215686274,8.098039215686274,362.0,362.0,1.0,False,0.005557716889901629,54.55641945773525,Monitor; current evidence does not justify capital action
IND125001AAA,IND335524AAA,4,4,1,164.5,167.6989,311.0,395.5,1.8906134515890614,1.9111456914131026,146.5,600.0,1.0,False,0.022230867559606515,54.551435406698566,Monitor; current evidence does not justify capital action
IND301001AAB,IND302014AAA,2,2,1,114.5,145.25765,306.5,508.5,2.6730769230769234,2.6730769230769234,192.0,384.0,1.0,False,0.011115433779803258,54.535486443381174,Monitor; current evidence does not justify capital action
IND516269AAA,IND516390AAA,9,9,1,76.0,82.7305,121.0,134.0,1.5921052631578947,1.672514619883041,45.0,457.0,1.0,True,0.05001945200911465,54.516547049441776,Audit departure window and facility handoff
IND110037AAM,IND125001AAA,1,1,1,133.0,164.5073,534.0,840.0,4.015037593984962,4.015037593984962,401.0,401.0,1.0,False,0.005557716889901629,54.40590111642744,Monitor; current evidence does not justify capital action
IND122001AAA,IND000000ACB,13,13,1,34.0,35.8336,52.0,96.0,1.5294117647058822,1.6546378634613927,18.0,299.0,0.9230769230769231,True,0.06669260267881955,54.396929824561404,Audit departure window and facility handoff
IND000000ACB,IND125005AAA,4,4,1,135.5,170.56535,265.5,407.5,1.9522058823529411,1.9872140522875816,129.5,535.0,1.0,False,0.022230867559606515,54.32017543859649,Monitor; current evidence does not justify capital action
IND503187AAA,IND503122AAA,15,15,1,26.0,28.6293,40.0,59.0,1.5384615384615385,1.6273341473341472,14.0,252.0,1.0,True,0.08336575334852443,54.27930622009569,Assess parallel route and capacity relief
IND641062AAD,IND641607AAA,12,12,1,30.0,31.04755,49.5,286.0,1.7000000000000002,1.7810291613452531,19.5,270.0,1.0,True,0.06669260267881955,54.249401913875595,Audit departure window and facility handoff
IND462011AAA,IND462022AAA,10,10,1,12.0,12.55235,26.5,38.5,2.3068181818181817,2.4006993006993005,15.0,165.0,1.0,True,0.05557716889901628,54.24541467304624,Audit departure window and facility handoff
IND144401AAB,IND144001AAB,13,13,1,11.0,13.544,22.0,34.0,2.0,2.187252918022149,11.0,162.0,1.0,True,0.07225031956872117,54.22946570972886,Audit departure window and facility handoff
IND140301AAA,IND140001AAA,13,13,1,24.0,26.856900000000003,40.0,74.0,1.6666666666666667,1.808846153846154,16.0,254.0,1.0,True,0.07225031956872117,54.20952950558213,Audit departure window and facility handoff
IND144001AAA,IND144040AAA,11,11,1,20.0,26.2995,36.0,71.0,1.85,2.1259170653907495,17.0,248.0,1.0,True,0.06113488578891791,54.1537081339713,Audit departure window and facility handoff
IND722122AAA,IND713205AAB,6,6,1,71.5,86.24235000000002,132.5,150.5,1.8785714285714286,2.0196394798789705,61.5,443.0,1.0,True,0.03334630133940977,54.15171451355663,Audit departure window and facility handoff
IND000000ACB,IND201007AAA,9,9,1,77.0,72.811,123.0,195.0,1.5974025974025974,1.6371603740024794,46.0,440.0,0.7777777777777778,True,0.0389040182293114,54.08791866028708,Audit departure window and facility handoff
IND600110AAA,IND600056AAB,6,6,1,37.0,47.6327,84.5,122.5,2.254267425320057,2.2236842105263155,47.0,274.0,1.0,True,0.03334630133940977,54.03708133971292,Audit departure window and facility handoff
IND631501AAA,IND631003AAA,5,5,1,26.0,28.8665,69.0,105.0,2.6538461538461537,2.799430199430199,43.0,238.0,1.0,True,0.02778858444950814,54.0061802232855,Audit departure window and facility handoff
IND425412AAA,IND425409AAA,7,7,1,30.0,39.0922,69.0,76.0,2.225806451612903,2.1790570872397903,38.0,250.0,1.0,True,0.0389040182293114,53.98524720893142,Audit departure window and facility handoff
IND627005AAA,IND627117AAA,11,11,1,41.0,49.8261,67.0,93.0,1.6341463414634145,1.7322062084257206,26.0,327.0,1.0,True,0.06113488578891791,53.98026315789474,Audit departure window and facility handoff
IND140901AAA,IND160055AAA,13,13,1,14.0,13.9013,26.0,64.0,1.8571428571428572,1.9824220023315047,12.0,194.0,1.0,True,0.07225031956872117,53.96531100478469,Audit departure window and facility handoff
IND530026AAA,IND531036AAA,4,4,1,32.0,38.5391,90.5,117.5,2.828125,2.9296875,58.5,247.0,1.0,False,0.022230867559606515,53.91846092503987,Monitor; current evidence does not justify capital action
IND251001AAA,IND247554AAA,10,10,1,24.0,25.49175,46.0,92.0,1.8958333333333335,2.069514492753623,21.5,257.0,1.0,True,0.05557716889901628,53.843700159489636,Audit departure window and facility handoff
IND411033AAA,IND400072AAB,5,5,1,103.0,131.0094,196.0,261.0,1.9029126213592233,1.922740851381628,93.0,477.0,1.0,True,0.02778858444950814,53.81379585326953,Audit departure window and facility handoff
IND507111AAA,IND507117AAB,13,13,1,31.0,36.7156,52.0,72.0,1.625,1.6272647379502219,20.0,257.0,1.0,True,0.07225031956872117,53.80681818181819,Audit departure window and facility handoff
IND147101AAA,IND160002AAC,1,1,1,58.0,76.0523,407.0,429.0,7.017241379310345,7.017241379310345,349.0,349.0,1.0,False,0.005557716889901629,53.791866028708135,Monitor; current evidence does not justify capital action
IND413531AAA,IND413517AAA,4,4,1,46.0,65.23055,116.0,127.0,2.578557312252965,2.501235177865613,71.0,273.0,1.0,False,0.022230867559606515,53.78887559808613,Monitor; current evidence does not justify capital action
IND788713AAA,IND788026AAC,1,1,1,30.0,43.217,361.0,745.0,12.033333333333333,12.033333333333333,331.0,331.0,1.0,False,0.005557716889901629,53.76295853269537,Monitor; current evidence does not justify capital action
IND722154AAA,IND712311AAA,1,1,1,86.0,93.142,444.0,781.0,5.162790697674419,5.162790697674419,358.0,358.0,1.0,False,0.005557716889901629,53.75897129186602,Monitor; current evidence does not justify capital action
IND700053AAA,IND743513AAA,4,4,1,27.0,31.329950000000004,78.0,122.0,3.0,3.1206896551724137,51.0,230.0,1.0,False,0.022230867559606515,53.73205741626794,Monitor; current evidence does not justify capital action
IND605601AAA,IND600056AAB,6,6,1,125.0,151.9599,215.0,285.5,1.72,1.7287204301075267,90.0,546.0,1.0,True,0.03334630133940977,53.721092503987244,Audit departure window and facility handoff
IND509001AAA,IND509203AAA,14,14,1,34.0,38.34715,51.5,78.0,1.5147058823529411,1.555640437993379,17.5,264.0,1.0,True,0.0778080364586228,53.7061403508772,Audit departure window and facility handoff
IND322230AAA,IND322241AAA,13,13,1,28.0,32.2703,45.0,62.0,1.6071428571428572,1.7140681795854211,17.0,263.0,1.0,True,0.07225031956872117,53.699162679425825,Audit departure window and facility handoff
IND000000ACB,IND282002AAD,3,3,1,137.0,183.7427,282.0,457.0,2.073529411764706,2.166792677083528,146.0,480.0,1.0,False,0.016673150669704886,53.69417862838915,Monitor; current evidence does not justify capital action
IND480334AAA,IND480106AAA,14,14,1,36.0,38.927949999999996,52.0,77.5,1.4444444444444444,1.5657596371882085,16.0,281.0,1.0,True,0.0778080364586228,53.686204146730454,Audit departure window and facility handoff
IND000000ACA,IND142401AAA,6,6,1,25.5,36.48175,54.5,237.5,2.35,2.7104922577113904,28.5,250.0,0.8333333333333334,True,0.02778858444950814,53.646331738437006,Audit departure window and facility handoff
IND732202AAA,IND732204AAB,6,6,1,15.0,20.3689,45.0,69.5,3.0,2.977777777777778,30.0,178.0,1.0,True,0.03334630133940977,53.600478468899524,Audit departure window and facility handoff
IND608001AAA,IND609110AAA,7,7,1,16.0,21.1767,41.0,47.0,2.7333333333333334,2.567857142857143,26.0,170.0,1.0,True,0.0389040182293114,53.59649122807018,Audit departure window and facility handoff
IND000000AFR,IND683511AAA,6,6,1,32.0,28.6496,70.5,84.0,2.171875,2.46665738265003,38.0,287.0,1.0,True,0.03334630133940977,53.46790271132377,Audit departure window and facility handoff
IND842003AAB,IND482002AAA,2,2,1,8.0,11.25275,123.0,443.0,15.375,15.375,115.0,230.0,1.0,False,0.011115433779803258,53.454944178628395,Monitor; current evidence does not justify capital action
IND520011AAA,IND521185AAA,5,5,1,33.0,46.7835,93.0,139.0,2.4545454545454546,2.3661733615221987,60.0,255.0,1.0,True,0.02778858444950814,53.42204944178628,Audit departure window and facility handoff
IND509103AAC,IND518002AAA,5,5,1,59.0,77.69619999999999,123.0,157.0,2.0847457627118646,2.2573707083876577,64.0,355.0,1.0,True,0.02778858444950814,53.39912280701754,Audit departure window and facility handoff
IND829122AAA,IND825301AAA,7,7,1,37.0,51.7314,76.0,212.0,2.0,2.1709408656777076,38.0,308.0,1.0,True,0.0389040182293114,53.39812599681021,Audit departure window and facility handoff
IND176201AAA,IND176303AAA,9,9,1,74.0,65.2679,117.0,128.0,1.6027397260273972,1.6155887208662982,44.0,410.0,1.0,True,0.05001945200911465,53.34230462519937,Audit departure window and facility handoff
IND581402AAA,IND577401AAA,9,9,1,72.0,76.6258,114.0,140.0,1.625,1.6164221535740604,44.0,399.0,1.0,True,0.05001945200911465,53.319377990430624,Audit departure window and facility handoff
IND000000AFF,IND734203AAA,3,3,1,19.0,27.8663,92.0,100.0,4.842105263157895,4.5964912280701755,73.0,205.0,1.0,False,0.016673150669704886,53.275518341307816,Monitor; current evidence does not justify capital action
IND713205AAB,IND722202AAA,3,3,1,19.0,17.5708,73.0,194.0,4.055555555555555,4.7860623781676415,55.0,214.0,1.0,False,0.016673150669704886,53.1549043062201,Monitor; current evidence does not justify capital action
IND282001AAA,IND110037AAM,5,5,2,193.0,233.202,314.0,408.0,1.6526315789473685,1.7104717752931553,124.0,683.0,1.0,True,0.02778858444950814,53.134968102073366,Evaluate FTL/Carting shift on supported corridor
IND577501AAA,IND577002AAA,10,10,1,44.0,61.3275,74.0,109.0,1.692764857881137,1.7366870339510847,30.5,322.0,1.0,True,0.05557716889901628,53.13197767145136,Audit departure window and facility handoff
IND591307AAC,IND580028AAA,2,2,1,109.5,125.55845,287.5,371.0,2.624854045037531,2.624854045037531,178.0,356.0,1.0,False,0.011115433779803258,53.12400318979267,Monitor; current evidence does not justify capital action
IND110037AAM,IND000000ACB,12,12,1,43.0,44.05995,66.5,324.5,1.5424418604651162,1.5790936776401894,23.0,297.0,1.0,True,0.06669260267881955,53.12400318979266,Audit departure window and facility handoff
IND262122AAB,IND244901AAB,2,2,1,101.5,143.2278,273.5,446.5,2.6949136090079593,2.6949136090079593,172.0,344.0,1.0,False,0.011115433779803258,53.08712121212121,Monitor; current evidence does not justify capital action
IND423601AAA,IND423701AAB,8,8,1,24.0,33.221000000000004,52.0,85.5,2.170289855072464,2.118726309921962,27.5,217.0,1.0,True,0.04446173511921303,53.07814992025518,Audit departure window and facility handoff
IND500039AAC,IND508116AAA,8,8,1,29.0,37.936499999999995,55.0,80.5,1.9642857142857144,2.2182881773399017,27.0,279.0,1.0,True,0.04446173511921303,53.04126794258374,Audit departure window and facility handoff
IND506002AAA,IND506143AAA,10,10,1,21.5,29.662950000000002,42.0,269.5,1.9565217391304348,2.0430359495576886,21.0,225.0,1.0,True,0.05557716889901628,53.03728070175438,Audit departure window and facility handoff
IND160055AAA,IND160002AAC,14,14,1,41.0,34.0367,56.0,113.5,1.3510452961672472,1.4969348160550253,14.5,288.0,0.5714285714285714,True,0.04446173511921303,53.02631578947368,Audit departure window and facility handoff
IND573201AAB,IND573103AAA,3,3,1,40.0,44.1091,114.0,235.0,2.85,3.181196581196581,74.0,260.0,1.0,False,0.016673150669704886,53.01435406698564,Monitor; current evidence does not justify capital action
IND274304AAB,IND274301AAB,8,8,1,17.0,25.361649999999997,40.5,69.5,2.352941176470588,2.3402777777777777,23.0,186.0,1.0,True,0.04446173511921303,52.974481658692184,Audit departure window and facility handoff
IND125001AAA,IND335513AAA,5,5,1,150.0,179.062,262.0,350.0,1.7466666666666666,1.7537812939834363,112.0,566.0,1.0,True,0.02778858444950814,52.970494417862845,Audit departure window and facility handoff
IND700088AAA,IND712311AAA,5,5,1,29.0,30.1216,70.0,153.0,2.5,2.6834975369458127,42.0,240.0,1.0,True,0.02778858444950814,52.96351674641148,Audit departure window and facility handoff
IND560099AAB,IND632006AAA,8,8,1,168.0,198.33884999999998,233.0,279.0,1.3705882352941177,1.4322620984319248,63.0,580.0,1.0,True,0.04446173511921303,52.92962519936204,Audit departure window and facility handoff
IND781001AAA,IND781018AAB,4,4,1,37.0,28.284750000000003,106.5,169.0,2.838549075391181,2.5067370001580525,69.0,227.0,0.75,False,0.016673150669704886,52.90271132376396,Monitor; current evidence does not justify capital action
IND734214AAB,IND000000AFF,3,3,1,36.0,40.4697,118.0,132.0,3.1794871794871793,3.1153846153846154,82.0,235.0,1.0,False,0.016673150669704886,52.90271132376395,Monitor; current evidence does not justify capital action
IND786001AAB,IND786184AAA,7,7,1,13.0,19.841900000000003,29.0,111.0,2.230769230769231,3.297592883307169,16.0,230.0,1.0,True,0.0389040182293114,52.872807017543856,Audit departure window and facility handoff
IND000000ACB,IND301001AAB,6,6,1,92.0,115.6808,156.5,297.0,1.7142857142857144,1.9278310296595338,65.0,513.0,1.0,True,0.03334630133940977,52.81698564593301,Audit departure window and facility handoff
IND691001AAB,IND683511AAA,9,9,1,168.0,175.9663,211.0,477.0,1.255952380952381,1.3601249178172254,43.0,545.0,0.8888888888888888,True,0.04446173511921303,52.81200159489633,Audit departure window and facility handoff
IND742223AAA,IND742226AAA,10,10,1,45.0,46.41595,70.0,122.5,1.5795454545454546,1.7928744895766173,25.5,359.0,1.0,True,0.05557716889901628,52.79605263157895,Audit departure window and facility handoff
IND244901AAB,IND244921AAB,4,4,1,23.0,28.130699999999997,70.0,296.5,3.0434782608695654,3.3043478260869565,47.0,212.0,1.0,False,0.022230867559606515,52.77212918660287,Monitor; current evidence does not justify capital action
IND605010AAB,IND607001AAA,11,11,1,29.0,25.6768,52.0,107.0,1.793103448275862,1.7666815942678011,23.0,245.0,1.0,True,0.06113488578891791,52.75318979266348,Audit departure window and facility handoff
IND395023AAD,IND395006AAA,14,14,1,14.0,15.37185,25.0,72.0,1.8131868131868132,1.8821559392987963,11.5,169.0,1.0,True,0.0778080364586228,52.70633971291866,Audit departure window and facility handoff
IND686507AAA,IND686513AAA,10,10,1,9.0,13.05035,21.5,42.5,2.4097222222222223,2.4458333333333333,12.5,127.0,1.0,True,0.05557716889901628,52.609649122807014,Audit departure window and facility handoff
IND125121AAA,IND125001AAA,3,3,1,30.0,36.9483,117.0,492.0,3.9,3.3337164750957853,87.0,209.0,1.0,False,0.016673150669704886,52.579744816586924,Monitor; current evidence does not justify capital action
